Name,Org,Pos,Current Level,Age,Top 100,Org Rk,Hit,Game,Raw,Spd,FV,PA,OBP,SLG,ISO,BB%,K%,wRC+,playerId
"Rylan Bannon","BAL","3B","","24.1361111",,27,"","","","","35+",536,0.343925233,0.419491525,0.154661017,0.093283582,0.162313432,119.15255111531599,"19768"
"Esteban Quiroz","SDP","2B","","28.3166666",,33,"55 / 55","35 / 40","45 / 45","40 / 40","40",379,0.378306878,0.529780564,0.260188088,0.137203166,0.226912928,118.55805791914047,"19780"
"Cody Thomas","LAD","OF","AAA","24.6",,31,"","","","","35+",535,0.308411214,0.442348008,0.205450734,0.085981308,0.271028037,107.47999139176287,"19828"
"Abraham Toro","HOU","3B","","23.475",,19,"40 / 45","40 / 50","50 / 50","50 / 50","40",562,0.409252669,0.53292181,0.20781893,0.106761565,0.158362989,156.5560486104632,"19844"
"Luis Rengifo","LAA","2B","MLB","23.2916666",,7,"50 / 55","40 / 45","45 / 45","55 / 55","45",153,0.333333333,0.429629629,0.162962963,0.098039215,0.189542483,85.43323000335283,"19858"
"Greg Deichmann","OAK","RF","","25.0305555",,19,"30 / 45","40 / 50","65 / 65","50 / 45","40",349,0.303724928,0.386363636,0.165584416,0.103151862,0.303724928,92.77748515666973,"19872"
"Drew Ellis","ARI","3B","","24.5277777",,20,"30 / 45","30 / 55","60 / 60","40 / 30","40",461,0.339130434,0.396907216,0.167525773,0.138828633,0.242950108,116.79899969406642,"19873"
"Tristan Gray","TBR","2B","AAA","24.2194444",,41,"35 / 45","40 / 50","50 / 50","50 / 50","40",502,0.329341317,0.411764705,0.188235294,0.121513944,0.185258964,115.29308942058472,"19877"
"Adam Haseley","PHI","CF","","24.1638888",,5,"45 / 55","40 / 45","55 / 55","55 / 55","45+",306,0.340983606,0.449814126,0.189591078,0.101307189,0.196078431,121.12749465127207,"19878"
"Emmanuel Rivera","KCR","3B","MLB","23.95",,17,"35 / 50","30 / 45","50 / 50","45 / 45","40",543,0.295748613,0.348514851,0.091089109,0.046040515,0.14732965,78.85556365421209,"19890"
"Pavin Smith","ARI","1B","MLB","24.3472222",,21,"40 / 50","35 / 40","55 / 55","40 / 40","40",517,0.370155038,0.469933184,0.178173719,0.116054158,0.121856866,142.11488506487436,"19892"
"Connor Wong","LAD","C","MLB","22.9",,13,"35 / 40","40 / 45","50 / 50","55 / 50","40+",472,0.333333333,0.53488372,0.255813953,0.06779661,0.309322033,135.50998398851638,"19896"
"Gavin Sheets","CHW","1B","","24.1333333",,17,"30 / 50","40 / 50","70 / 70","30 / 30","40",529,0.344045368,0.412017167,0.145922747,0.102079395,0.190926275,121.50162531580786,"19901"
"Anderson Tejeda","TEX","SS","ST","22.1111111",,4,"30 / 40","40 / 55","55 / 60","55 / 55","45+",190,0.310526315,0.377245508,0.143712574,0.089473684,0.326315789,99.30552602940375,"19909"
"Jesus Sanchez","TBR","RF","MLB","22.6777777",54,6,"30 / 50","30 / 55","60 / 65","50 / 50","50",480,0.321503131,0.394859813,0.140186916,0.085416666,0.216666666,98.32757094691445,"19913"
"Daulton Varsho","ARI","C","MLB","23.9416666",77,2,"35 / 55","40 / 45","50 / 50","55 / 55","50",465,0.380645161,0.529411764,0.225490196,0.092473118,0.139784946,161.3134907955024,"19918"
"Ryan McKenna","BAL","CF","","23.325",,7,"40 / 50","30 / 40","45 / 45","70 / 70","45",585,0.321180555,0.358565737,0.129482072,0.105982905,0.218803418,102.01193553001815,"19928"
"Cristian Pache","ATL","CF","MLB","21.5611111",19,1,"30 / 50","20 / 45","50 / 55","70 / 70","55",579,0.343154246,0.475285171,0.19201521,0.077720207,0.22970639,128.69302745097195,"19948"
"Andres Gimenez","NYM","SS","MLB","21.7694444",52,2,"45 / 55","30 / 45","40 / 45","60 / 55","50",497,0.309572301,0.390625,0.140625,0.052313883,0.209255533,105.01790836687954,"19950"
"Khalil Lee","KCR","RF","","21.9583333",,6,"30 / 45","35 / 50","55 / 60","55 / 50","45",563,0.367673179,0.382231404,0.113636363,0.119005328,0.275310834,115.32837175614081,"19952"
"Josh Lowe","TBR","CF","MLB","22.3583333",,15,"30 / 50","30 / 45","60 / 60","60 / 60","45",530,0.341603053,0.438596491,0.188596491,0.116981132,0.256603773,127.24187536702938,"19953"
"Gavin Lux","LAD","2B","MLB","22.55",23,3,"35 / 55","40 / 55","55 / 60","55 / 55","55",544,0.411764705,0.594142259,0.255230126,0.113970588,0.193014705,159.89195863321092,"19955"
"Mickey Moniak","PHI","CF","MLB","22.0777777",,10,"35 / 55","30 / 45","40 / 50","55 / 55","40+",524,0.298850574,0.437113402,0.187628866,0.062977099,0.229007633,111.91559036219549,"19956"
"Blake Rutherford","CHW","LF","MLB","23.1083333",,9,"30 / 50","30 / 45","50 / 50","50 / 45","45",500,0.318,0.363238512,0.098468272,0.074,0.244,96.25318785534618,"19957"
"Carter Kieboom","WSN","SS","MLB","22.7722222",18,2,"45 / 55","40 / 60","55 / 60","50 / 45","60",545,0.403669724,0.498901098,0.197802197,0.135779816,0.201834862,123.32900391756466,"19958"
"Taylor Trammell","CIN","LF","MLB","22.7444444",12,2,"35 / 60","40 / 55","55 / 55","70 / 70","60",535,0.343925233,0.343680709,0.110864745,0.136448598,0.235514018,103.48838084732978,"19960"
"Colton Welker","COL","1B","","22.6722222",,5,"40 / 55","45 / 55","55 / 60","35 / 30","45",413,0.322815533,0.432795698,0.166666666,0.07748184,0.167070217,116.03759882657633,"19961"
"Eguy Rosario","SDP","2B","MLB","20.7944444",,38,"35 / 55","20 / 45","45 / 50","50 / 40","40",513,0.330078125,0.410752688,0.133333334,0.072124756,0.202729044,102.24098017987127,"19964"
"Bobby Dalbec","BOS","3B","AAA","24.95",,7,"30 / 40","30 / 55","70 / 70","40 / 40","40+",601,0.354409317,0.444444444,0.208333333,0.131447587,0.247920133,127.37829332502848,"19966"
"Jared Oliva","PIT","CF","MLB","24.5388888",,11,"35 / 45","40 / 45","55 / 55","60 / 60","40+",513,0.349705304,0.397350993,0.121412804,0.081871345,0.208576998,121.56264759886575,"19968"
"Conner Capel","STL","CF","MLB","23.0611111",,12,"35 / 45","40 / 45","50 / 50","55 / 55","40",403,0.295285359,0.385026737,0.139037433,0.062034739,0.225806451,85.74135936617229,"19983"
"Keston Hiura","MIL","2B","MLB","23.8583333",13,1,"50 / 60","45 / 60","60 / 60","45 / 45","60",296,0.388513513,0.64367816,0.333333333,0.091216216,0.260135135,144.4488996529675,"20003"
"Isaac Paredes","DET","3B","MLB","21.3138888",118,4,"45 / 60","45 / 50","50 / 50","40 / 30","50",563,0.369449378,0.418032786,0.133196721,0.103019538,0.108348134,133.79040557157703,"20036"
"Jorge Ona","SDP","LF","","23.4472222",,41,"40 / 50","40 / 50","55 / 55","50 / 45","40",103,0.417475728,0.539325842,0.191011236,0.106796116,0.252427184,166.928956898528,"20040"
"Luis Robert Jr.","CHW","CF","MLB","22.8555555",43,4,"30 / 45","30 / 55","65 / 65","60 / 60","55",567,0.374558303,0.630057803,0.302504817,0.049382716,0.232804232,170.16467879115535,"20043"
"Brian Miller","MIA","CF","","24.8083333",,15,"45 / 60","20 / 40","45 / 45","55 / 55","40",511,0.325490196,0.354211663,0.090712743,0.076320939,0.160469667,97.1205302966108,"20047"
"Evan White","SEA","1B","AAA","24.125",90,5,"35 / 55","40 / 50","50 / 50","60 / 55","50",424,0.346698113,0.478036175,0.188630491,0.073113207,0.228773584,128.28798500835268,"20078"
"Dylan Carlson","STL","RF","MLB","21.6333333",,4,"30 / 45","40 / 55","55 / 60","50 / 40","45",613,0.370309951,0.527204502,0.238273921,0.102773246,0.210440456,140.87770431172504,"20126"
"J.J. Matijevic","HOU","1B","AAA","24.575",,30,"","","","","35+",339,0.315634218,0.432786885,0.186885246,0.088495575,0.30678466,108.95103173309495,"20165"
"Miguel Vargas","LAD","3B","MLB","19.5",,24,"25 / 55","30 / 45","50 / 55","45 / 40","40",559,0.379928315,0.439918533,0.132382892,0.098389982,0.148479427,133.5651847084404,"20178"
"Brendan McKay","TBR","LHP/1B","","24.4805555",14,2,"35 / 55","40 / 55","65 / 65","35 / 30","60",171,0.298245614,0.331081081,0.128378379,0.099415204,0.304093567,71.84481283594005,"20186"
"Brandon Marsh","LAA","CF","MLB","22.4805555",91,3,"35 / 55","40 / 50","55 / 60","60 / 55","50",462,0.365800865,0.4,0.116049383,0.11038961,0.229437229,123.85540245395403,"20202"
"Jo Adell","LAA","RF","MLB","21.175",11,1,"30 / 50","50 / 70","70 / 70","60 / 55","60",367,0.366120218,0.475609756,0.179878049,0.089918256,0.275204359,131.000006342205,"20220"
"Gilberto Celestino","MIN","CF","","21.3277777",,20,"30 / 55","20 / 30","35 / 40","60 / 60","40",538,0.347583643,0.408713692,0.132780083,0.092936802,0.157992565,121.42463963604138,"20233"
"Kevin Smith","TOR","SS","","23.9361111",,7,"35 / 50","40 / 50","55 / 55","50 / 50","45",479,0.261506276,0.396825396,0.188208616,0.060542797,0.323590814,90.86941600580613,"20242"
"Mario Feliciano","MIL","C","AA","21.5583333",,7,"30 / 55","30 / 45","50 / 55","40 / 30","40+",501,0.321357285,0.469298245,0.201754386,0.059880239,0.287425149,126.36286934854141,"20263"
"Jonathan Arauz","HOU","2B","","21.8555555",,24,"35 / 55","20 / 30","35 / 40","45 / 45","40",476,0.319327731,0.386416861,0.138173302,0.086134453,0.186974789,104.01098950757712,"20275"
"Ben Rortvedt","MIN","C","MLB","22.7111111",,17,"30 / 45","30 / 40","50 / 50","40 / 30","40",329,0.334346504,0.378947368,0.140350877,0.109422492,0.209726443,109.43756743912759,"20287"
"Stuart Fairchild","CIN","CF","MLB","24.2333333",,14,"30 / 45","35 / 45","50 / 50","55 / 55","40",465,0.352688172,0.439506172,0.175308642,0.094623655,0.182795698,134.49636525358486,"20321"
"Alex Kirilloff","MIN","RF","","22.5888888",16,2,"35 / 60","35 / 55","55 / 60","50 / 45","60",437,0.340961098,0.40648379,0.122194514,0.066361556,0.183066361,117.36395928716682,"20325"
"Luis Gonzalez","CHW","RF","AAA","24.7527777",,10,"35 / 55","30 / 45","50 / 50","50 / 50","45",556,0.316546762,0.359026369,0.109533469,0.086330935,0.174460431,95.91483399871684,"20332"
"Ernie Clement","CLE","SS","MLB","23",,24,"45 / 55","30 / 35","40 / 40","70 / 70","40",481,0.320754716,0.336405529,0.069124424,0.06029106,0.072765072,91.97392185260429,"20352"
"Luis Garcia Jr.","WSN","SS","MLB","20.0694444",53,3,"40 / 60","30 / 45","50 / 55","55 / 55","50",574,0.283950617,0.336397058,0.077205882,0.033101045,0.160278745,79.84817551348826,"20391"
"Royce Lewis","MIN","SS","MLB","21.0166666",6,1,"35 / 60","40 / 50","50 / 55","60 / 60","65",571,0.288966725,0.371647509,0.136015326,0.066549912,0.217162872,93.75026480387947,"20437"
"Brewer Hicklen","KCR","CF","MLB","24.3388888",,23,"","","","","35+",494,0.363265306,0.427207637,0.164677805,0.111336032,0.283400809,131.0733797356385,"20450"
"Jazz Chisholm Jr.","ARI","SS","MLB","22.3611111",31,1,"30 / 45","40 / 55","50 / 55","55 / 55","55",477,0.324947589,0.432762836,0.212713937,0.119496855,0.314465408,120.38951426635523,"20454"
"Seth Beer","HOU","DH","","23.7305555",,18,"35 / 40","40 / 55","70 / 70","20 / 20","40",542,0.385608856,0.508733624,0.222707424,0.086715867,0.21402214,152.62731955220508,"20493"
"William Contreras","ATL","C","MLB","22.4638888",55,7,"30 / 50","20 / 50","50 / 55","45 / 40","50",427,0.31615925,0.362244897,0.104591836,0.06791569,0.203747072,99.27953761972047,"20503"
"Drew Waters","ATL","CF","MLB","21.4472222",49,6,"35 / 60","30 / 50","55 / 60","60 / 55","50",586,0.358361774,0.457407407,0.148148148,0.066552901,0.286689419,130.60261662561166,"20505"
"Nick Madrigal","CHW","2B","","23.2388888",32,3,"40 / 70","40 / 45","45 / 45","70 / 70","55",552,0.38,0.415478615,0.101832994,0.083333333,0.030797101,125.75745539468856,"20521"
"Nolan Jones","CLE","3B","MLB","20.9",65,1,"20 / 40","55 / 60","55 / 60","30 / 30","50",535,0.409345794,0.441860465,0.169767442,0.179439252,0.276635514,153.03063247278013,"20529"
"Vidal Brujan","TBR","2B","MLB","22.3388888",26,4,"35 / 60","30 / 45","45 / 50","65 / 65","55",433,0.344907407,0.387596899,0.111111111,0.085450346,0.143187066,116.19665002870971,"20536"
"Jose Miranda","MIN","2B","MLB","21.95",,7,"35 / 55","35 / 50","45 / 50","50 / 45","45",483,0.302277432,0.368539325,0.116853932,0.04968944,0.111801242,100.05111772144814,"20538"
"Jose Devers","MIA","2B","MLB","20.5111111",,9,"35 / 60","20 / 45","40 / 50","60 / 60","45",197,0.390862944,0.389830508,0.06779661,0.071065989,0.131979695,133.48677754085648,"20540"
"Elehuris Montero","STL","3B","","21.8166666",,7,"30 / 50","30 / 55","55 / 60","40 / 40","40+",256,0.25,0.31512605,0.12184874,0.06640625,0.296875,57.79117036188906,"20543"
"CJ Alexander","ATL","3B","AAA","23.9",,25,"30 / 45","30 / 50","60 / 60","40 / 40","40",152,0.245033112,0.1796875,0.0625,0.144736842,0.282894736,32.93327379820537,"20557"
"Kody Clemens","DET","2B","MLB","24.0722222",,17,"30 / 45","30 / 50","50 / 50","45 / 45","40",528,0.307400379,0.393088552,0.164146868,0.096590909,0.227272727,107.01437346108966,"20572"
"Ivan Herrera","STL","C","MLB","20.0277777",,31,"25 / 50","30 / 40","40 / 45","30 / 30","40",356,0.373595505,0.405228758,0.120915033,0.11235955,0.202247191,130.14598405004418,"20599"
"Dermis Garcia","NYY","1B","","22.4277777",,38,"","","","","35+",299,0.294314381,0.487179487,0.241758242,0.06354515,0.357859531,128.76914014940644,"20926"
"Leo Rivas","LAA","2B","MLB","22.6694444",,17,"35 / 50","20 / 30","35 / 40","70 / 70","40",386,0.332467532,0.365558912,0.141993958,0.134715025,0.266839378,96.31649329389803,"21009"
"Nico Hoerner","CHC","2B","MLB","23.0777777",105,2,"35 / 55","35 / 45","50 / 50","55 / 55","50",335,0.361194029,0.439344262,0.137704918,0.068656716,0.095522388,129.455874771052,"21479"
"Luken Baker","STL","1B","MLB","23.2527777",,24,"30 / 45","40 / 60","70 / 70","30 / 20","40",498,0.325301204,0.387755102,0.145124717,0.10441767,0.224899598,113.9888654194412,"21497"
"Trevor Larnach","MIN","RF","MLB","23.2916666",99,4,"35 / 50","35 / 60","65 / 65","45 / 45","50",548,0.381386861,0.460580912,0.153526971,0.104014598,0.231751824,147.57262654367656,"21501"
"Jonathan India","CIN","3B","MLB","23.4888888",75,4,"35 / 50","30 / 55","55 / 55","50 / 45","50",516,0.3624031,0.398148148,0.141203704,0.114341085,0.217054263,126.79490626046686,"21523"
"Joey Bart","SFG","C","MLB","23.4888888",41,1,"30 / 45","45 / 55","60 / 65","40 / 30","55",359,0.331476323,0.501501501,0.219219219,0.061281337,0.222841225,129.3777695465136,"21524"
"Cal Raleigh","SEA","C","MLB","23.5416666",,11,"35 / 45","40 / 55","55 / 55","45 / 40","40+",516,0.319767441,0.489224137,0.24137931,0.091085271,0.232558139,119.0358310674251,"21534"
"Nick Fortes","MIA","C","MLB","23.5833333",,32,"","","","","35+",301,0.295681063,0.310861423,0.089887641,0.083056478,0.162790697,82.93888061625485,"21538"
"Alfonso Rivas III","OAK","1B","","23.7444444",,24,"","","","","35+",549,0.384335154,0.420042643,0.130063965,0.123861566,0.220400728,123.39884719662564,"21560"
"Kyle Isbel","KCR","RF","MLB","23.2722222",,10,"30 / 50","30 / 50","50 / 50","50 / 50","40+",247,0.300813008,0.410714285,0.174107143,0.072874493,0.206477732,100.96904264903446,"21614"
"Alec Bohm","PHI","3B","MLB","23.8555555",66,2,"30 / 50","40 / 60","65 / 70","50 / 40","50",541,0.377079482,0.516806722,0.212184874,0.105360443,0.136783733,160.4133059903485,"21618"
"Jake McCarthy","ARI","CF","MLB","22.8638888",,12,"30 / 50","25 / 40","50 / 50","60 / 60","40+",217,0.341013824,0.404040404,0.126262627,0.078341013,0.244239631,107.50913584135041,"21622"
"Griffin Conine","TOR","RF","MLB","22.9166666",,19,"30 / 45","30 / 55","60 / 65","45 / 40","40",348,0.370689655,0.575657894,0.292763158,0.109195402,0.359195402,168.53719587603393,"21626"
"Ford Proctor","TBR","SS","","23.5194444",,48,"","","","","35+",536,0.38317757,0.401746724,0.111353711,0.128731343,0.167910447,131.21548158735555,"21634"
"Nick Maton","PHI","SS","MLB","23.3138888",,15,"30 / 50","30 / 40","45 / 45","55 / 55","40",459,0.351528384,0.380597014,0.111940298,0.108932461,0.187363834,119.85720618289622,"21635"
"Jeremy Pena","HOU","SS","MLB","22.7194444",,34,"","","","","35+",484,0.383022774,0.43884892,0.139088729,0.101239669,0.188016528,139.61975064696165,"21636"
"Rafael Marchan","PHI","C","MLB","21.2944444",,13,"35 / 50","20 / 40","40 / 45","45 / 40","40",351,0.333333333,0.324840764,0.063694268,0.085470085,0.111111111,96.98318776631595,"21646"
"Miguel Amaya","CHC","C","MLB","21.2555555",73,1,"25 / 55","30 / 45","50 / 55","40 / 30","50",418,0.351674641,0.399425287,0.163793104,0.131578947,0.167464114,121.28349885207093,"21693"
"Oswaldo Cabrera","NYY","2B","MLB","21.2777777",,22,"30 / 55","20 / 40","40 / 45","50 / 50","40",507,0.314851485,0.382289416,0.116630669,0.067061143,0.211045364,105.86576786028195,"21707"
"Oneil Cruz","PIT","CF","MLB","21.6861111",62,4,"30 / 40","30 / 60","70 / 80","60 / 45","50",302,0.354304635,0.489051094,0.193430657,0.082781456,0.251655629,144.05658978541013,"21711"
"Esteury Ruiz","SDP","2B","MLB","21.3222222",,18,"35 / 55","40 / 55","55 / 60","60 / 55","45",380,0.300268096,0.356932153,0.1179941,0.068421052,0.265789473,82.32034160666987,"21780"
"Sherten Apostel","TEX","3B","","21.25",,13,"30 / 40","35 / 60","40 / 60","40 / 30","40+",481,0.338877338,0.439429928,0.187648456,0.106029106,0.251559251,126.73193666626348,"21794"
"Will Benson","CLE","RF","MLB","20.8",,17,"30 / 40","40 / 60","70 / 70","55 / 50","40",515,0.332038834,0.45391705,0.223502304,0.133980582,0.293203883,124.07740363460492,"21853"
"Bo Naylor","CLE","C","MLB","19.1",,6,"25 / 55","30 / 50","55 / 60","50 / 40","45+",454,0.31263858,0.42,0.1775,0.094713656,0.229074889,109.8431322752041,"21865"
"Christopher Morel","CHC","3B","MLB","20.9638888",,23,"20 / 40","20 / 50","45 / 55","40 / 40","40",278,0.32,0.46692607,0.182879378,0.039568345,0.215827338,124.22264608880992,"21897"
"Rodolfo Castro","PIT","2B","MLB","21.0555555",,32,"","","","","35+",465,0.297413793,0.452380952,0.211904762,0.068817204,0.264516129,115.33240582343984,"21987"
"Grant Koch","PIT","C","","23.35",,34,"","","","","35+",376,0.272,0.315634218,0.115044248,0.085106382,0.159574468,74.35104429868137,"22045"
"Steele Walker","CHW","LF","","23.8638888",,13,"30 / 40","30 / 50","60 / 60","50 / 45","40+",532,0.359848484,0.451193058,0.167028199,0.093984962,0.146616541,134.1493151938608,"22093"
"Hagen Danner","TOR","C","MLB","21.6972222",,31,"","","","","35+",307,0.254071661,0.36900369,0.199261993,0.087947882,0.312703583,78.85840483568958,"22116"
"Nick Pratto","KCR","1B","MLB","21.6805555",,5,"35 / 55","30 / 50","55 / 55","40 / 40","45",476,0.275210084,0.307328605,0.11820331,0.102941176,0.348739495,71.8545232651738,"22117"
"Payton Henry","MIL","C","MLB","22.9638888",,11,"30 / 40","20 / 45","60 / 60","30 / 30","40",495,0.311111111,0.389140271,0.15158371,0.054545454,0.292929292,103.75200504565632,"22164"
"Ryan Vilade","COL","SS","MLB","21.3138888",,6,"30 / 50","30 / 40","55 / 60","45 / 40","45",587,0.366609294,0.46561886,0.163064833,0.09540034,0.161839863,128.03589146278847,"22165"
"Akil Baddoo","MIN","CF","AAA","21.8194444",,24,"30 / 40","30 / 45","50 / 50","60 / 60","40",132,0.287878787,0.389830508,0.177966102,0.09090909,0.303030303,101.36089136441183,"22168"
"Cal Mitchell","PIT","LF","AAA","21.2583333",,8,"30 / 55","20 / 45","50 / 55","40 / 40","45",497,0.303822937,0.404395604,0.153846154,0.064386317,0.28973843,109.03449441409988,"22169"
"Mark Vientos","NYM","3B","MLB","20.5",92,4,"25 / 55","40 / 55","60 / 70","40 / 35","50",454,0.299559471,0.411057692,0.15625,0.048458149,0.242290748,104.80522865542076,"22184"
"Brice Turang","MIL","SS","MLB","20.5555555",,4,"20 / 45","20 / 45","50 / 50","60 / 60","45",572,0.367132867,0.339583333,0.083333333,0.146853146,0.18006993,110.95713937999061,"22186"
"MJ Melendez","KCR","C","MLB","21.5333333",,4,"30 / 40","30 / 45","55 / 60","45 / 40","45",428,0.258823529,0.315363881,0.153638814,0.105140186,0.392523364,67.62203409890135,"22197"
"Jeter Downs","LAD","2B","","20.8",,7,"25 / 55","20 / 50","45 / 50","45 / 40","45+",545,0.362799263,0.524520255,0.247334754,0.111926605,0.198165137,141.087558208749,"22202"
"Luis Campusano","SDP","C","MLB","21.7",,22,"30 / 45","20 / 50","55 / 60","50 / 40","40+",487,0.396303901,0.509478672,0.184834123,0.10677618,0.117043121,148.1366519066014,"22217"
"Joe Perez","HOU","3B","AA","20.8305555",,29,"","","","","35+",195,0.246153846,0.364640883,0.17679558,0.056410256,0.276923076,83.4829266618285,"22254"
"Bubba Thompson","TEX","CF","","22.0055555",108,3,"30 / 45","30 / 50","50 / 55","70 / 70","50",246,0.25409836,0.315068493,0.141552512,0.089430894,0.321138211,64.45831936049954,"22261"
"Nolan Gorman","STL","3B","MLB","20.0861111",85,3,"20 / 50","30 / 60","70 / 70","40 / 40","50",523,0.323135755,0.43776824,0.193133047,0.08795411,0.304015296,121.05867817257356,"22263"
"Xavier Edwards","SDP","2B","MLB","20.8388888",,14,"25 / 55","20 / 30","40 / 45","80 / 80","45+",562,0.376576576,0.396825396,0.073412698,0.078291814,0.096085409,121.8296920537887,"22266"
"Samad Taylor","TOR","2B","AAA","21.9166666",,25,"20 / 50","20 / 40","40 / 45","60 / 60","40",386,0.328981723,0.365625,0.146875,0.129533678,0.277202072,109.00362833562191,"22274"
"Nick Allen","OAK","SS","MLB","21.675",,10,"35 / 50","20 / 30","30 / 30","50 / 50","40",328,0.3625,0.434027777,0.142361111,0.085365853,0.158536585,122.10038135549333,"22277"
"Cal Stevenson","TOR","CF","MLB","23.7472222",,33,"","","","","35+",493,0.387755102,0.386634844,0.097852028,0.139959432,0.131845841,134.49240947432813,"22411"
"Taylor Walls","TBR","SS","MLB","23.9194444",,16,"35 / 55","30 / 40","45 / 45","50 / 50","45",427,0.341920374,0.452830188,0.18328841,0.105386416,0.18969555,129.39314801116524,"22458"
"Livan Soto","LAA","SS","MLB","19.9694444",,19,"25 / 55","20 / 30","35 / 40","55 / 55","40",312,0.303225806,0.255474452,0.03649635,0.10576923,0.141025641,69.75666246053274,"22471"
"Triston Casas","BOS","1B","MLB","20.4055555",,1,"25 / 50","35 / 65","70 / 80","40 / 30","45",502,0.350597609,0.479069767,0.223255814,0.11752988,0.237051792,138.14216281221982,"22514"
"Heliot Ramos","SFG","CF","MLB","20.7611111",,2,"25 / 45","30 / 55","55 / 60","60 / 55","45+",448,0.368303571,0.478371501,0.188295166,0.09375,0.263392857,136.20803826480932,"22515"
"Johnathan Rodriguez","CLE","CF","MLB","19.4",,30,"","","","","35+",258,0.317829457,0.424242424,0.177489178,0.081395348,0.259689922,122.7894675090714,"22530"
"Tyler Freeman","CLE","SS","MLB","19.9",,9,"25 / 55","30 / 45","40 / 45","55 / 50","45",555,0.364620938,0.40518962,0.101796407,0.046846846,0.097297297,125.97371061951281,"22532"
"Lawrence Butler","OAK","RF","MLB","19.9194444",,29,"","","","","35+",221,0.276018099,0.286458333,0.109375,0.117647058,0.407239819,76.50125642712817,"22542"
"Michael Siani","CIN","CF","MLB","20.9027777",,9,"25 / 55","20 / 45","45 / 50","60 / 60","45",531,0.332695984,0.339055793,0.085836909,0.086629001,0.205273069,99.9000211756439,"22557"
"Jarred Kelenic","SEA","CF","MLB","20.9027777",84,3,"25 / 60","20 / 50","55 / 55","55 / 50","50",509,0.36345776,0.533333333,0.244444445,0.1021611,0.222003929,150.35238475667907,"22558"
"Gabriel Arias","SDP","SS","MLB","20.2888888",,21,"20 / 40","30 / 45","55 / 60","55 / 50","40+",513,0.33984375,0.469728601,0.167014614,0.048732943,0.251461988,120.56267777008478,"22563"
"Alejandro Kirk","TOR","C","MLB","21.5972222",,27,"","","","","35+",372,0.403225806,0.464516129,0.174193549,0.150537634,0.104838709,158.08902812493258,"22581"
"Jordan Diaz","OAK","3B","AAA","19.8277777",,18,"25 / 55","25 / 45","50 / 55","45 / 40","40",300,0.306666666,0.429602888,0.166064982,0.06,0.153333333,117.86899094013422,"22650"
"Gabriel Moreno","TOR","C","MLB","20.325",,18,"25 / 50","30 / 45","45 / 50","45 / 40","40",341,0.337243401,0.485342019,0.205211726,0.064516129,0.11143695,134.37021764936844,"22664"
"Geraldo Perdomo","ARI","SS","MLB","20.6361111",,6,"25 / 55","20 / 40","45 / 50","60 / 55","45+",502,0.398797595,0.370731707,0.092682927,0.139442231,0.135458167,129.50943315677353,"22799"
"Oswald Peraza","NYY","SS","MLB","19.9888888",,34,"","","","","35+",293,0.33219178,0.339694656,0.076335878,0.071672354,0.126279863,102.77747114172446,"22823"
"Alexander Canario","SFG","RF","MLB","20.0944444",,4,"20 / 45","30 / 60","60 / 65","55 / 50","45",265,0.37735849,0.622881355,0.305084745,0.075471698,0.301886792,170.22870436482472,"22842"
"Wenceel Perez","DET","SS","MLB","20.6138888",,8,"35 / 55","20 / 40","40 / 45","60 / 60","45",519,0.297455968,0.311688311,0.08008658,0.086705202,0.16955684,79.99715062297086,"22857"
"Tucupita Marcano","SDP","SS","MLB","20.7361111",,15,"25 / 60","20 / 30","30 / 40","60 / 60","45+",506,0.324055666,0.337662337,0.067099567,0.06916996,0.088932806,95.04790080442199,"22871"
"Lenyn Sosa","CHW","SS","MLB","20.3777777",,28,"","","","","35+",537,0.291588785,0.370517928,0.119521913,0.050279329,0.191806331,92.5121267271186,"22896"
"Israel Pineda","WSN","C","","20.1888888",,9,"25 / 50","20 / 40","45 / 50","30 / 20","40",412,0.277372262,0.304,0.088,0.072815533,0.25,72.68960720163862,"22906"
"Jacob Amaya","LAD","SS","MLB","20.7",,14,"35 / 55","30 / 40","40 / 45","55 / 55","40+",559,0.369175627,0.390557939,0.130901287,0.14490161,0.175313059,122.70641944205698,"23296"
"Nelson Velazquez","CHC","LF","MLB","21.4583333",,28,"30 / 40","30 / 50","55 / 60","50 / 40","40",307,0.343137254,0.443262411,0.15248227,0.074918566,0.267100977,125.4920093542844,"23359"
"Jose Barrero","CIN","SS","MLB","22.1833333",,10,"30 / 50","20 / 40","40 / 50","60 / 60","40+",452,0.342920353,0.435643564,0.155940594,0.055309734,0.183628318,131.18567493598272,"23378"
"Wander Franco","TBR","SS","MLB","19.2777777",2,1,"35 / 65","30 / 55","60 / 65","60 / 60","65",495,0.397979797,0.487058823,0.16,0.113131313,0.07070707,155.83643565214547,"23667"
"Brayan Rocchio","CLE","SS","MLB","18.2",110,4,"25 / 60","40 / 45","20 / 40","60 / 60","50",299,0.312080536,0.382352941,0.128676471,0.066889632,0.137123745,109.42154112383334,"23690"
"Jose Tena","CLE","SS","MLB","18",,29,"","","","","35+",199,0.351758793,0.439790575,0.115183246,0.030150753,0.221105527,115.06581477875677,"23691"
"Everson Pereira","NYY","CF","MLB","19.1694444",,7,"25 / 55","20 / 45","45 / 50","55 / 55","45",74,0.216216216,0.257142857,0.085714286,0.054054054,0.351351351,45.947077581287985,"23695"
