Name,Org,Pos,Current Level,Age,Top 100,Org Rk,Hit,Game,Raw,Spd,FV,PA,OBP,SLG,ISO,BB%,K%,wRC+,playerId
"Jeremy De La Rosa","WSN","RF","AA","18.9111111",,13,"20 / 50","20 / 55","50 / 60","40 / 30","40",0,0,0,0,0,0,-100,"sa3011329"
"Hunter Bishop","SFG","CF","AAA","21.4",,4,"30 / 45","35 / 60","65 / 65","60 / 55","45+",9,0.222222222,0.125,0,0.111111111,0.222222222,3.3019931388968033,"sa3011413"
"Andrew Daschbach","BAL","RF","","23.1444444",,36,"30 / 50","35 / 50","55 / 55","40 / 40","35+",1,0,0,0,0,1,-100,"sa3011414"
"Yolbert Sanchez","CHW","SS","","23.7805555",,19,"30 / 45","40 / 45","20 / 40","60 / 60","40",2,0,0,0,0,0,-100,"sa3011471"
"Buddy Reed","OAK","CF","","25.6305555",,28,"35 / 35","30 / 35","50 / 50","70 / 70","35+",17,0.176470588,0,0,0.176470588,0.352941176,-31.280481742281502,"sa738683"
"Will Toffey","NYM","3B","","25.9555555",,24,"40 / 50","30 / 40","50 / 50","50 / 50","40",11,0.363636363,0.125,0,0.272727272,0.181818181,66.67883351242705,"sa829401"
"Jeren Kendall","LAD","CF","","24.8611111",,40,"30 / 35","40 / 45","55 / 55","70 / 70","35+",18,0.277777777,0.444444444,0.166666667,0,0.333333333,86.4086795363743,"sa829529"
"Micker Adolfo","CHW","RF","","24.2583333",,10,"30 / 35","50 / 60","70 / 70","40 / 40","40+",16,0.25,0.153846153,0.076923077,0.1875,0.6875,24.884410642275263,"sa830303"
"Pedro Gonzalez","TEX","CF","","23.1305555",,34,"30 / 35","40 / 50","55 / 60","55 / 50","40",2,0,0,0,0,0.5,-100,"sa872568"
"C.J. Chatham","BOS","SS","","25.9777777",,21,"35 / 45","30 / 40","45 / 45","50 / 50","40",18,0.277777777,0.071428571,0,0.166666666,0.166666666,23.573982155040845,"sa873984"
"Desmond Lindsay","NYM","CF","","23.9138888",,27,"30 / 40","40 / 50","60 / 60","60 / 55","35+",1,0,0,0,0,1,-100,"sa874792"
"Moises Gomez","TBR","RF","AAA","21.6",,25,"30 / 40","40 / 55","60 / 60","50 / 40","40",7,0.142857142,0.142857142,0,0,0.428571428,-29.82450451027209,"sa875163"
"Ronaldo Hernandez","TBR","C","","22.4",,15,"30 / 45","40 / 50","60 / 60","30 / 30","45",16,0.1875,0.1875,0,0,0.1875,-3.7118042411891436,"sa881850"
"Omar Estevez","LAD","2B","","22.8027777",,23,"45 / 55","40 / 45","50 / 50","30 / 30","40",17,0.235294117,0.333333333,0.2,0.058823529,0.235294117,53.0249967272047,"sa914242"
"Jeison Guzman","KCR","SS","AA","22.1833333",,27,"45 / 50","30 / 35","45 / 45","55 / 55","40",22,0.318181818,0.45,0.2,0.09090909,0.5,104.6173198589005,"sa914314"
"Ricardo Genoves","SFG","C","AAA","20.5",,21,"30 / 50","30 / 45","55 / 60","20 / 20","40",3,0,0,0,0,0.333333333,-100,"sa916844"
"Wander Javier","MIN","SS","","21.9583333",,12,"30 / 50","30 / 45","45 / 55","55 / 50","40+",4,0.25,0,0,0.25,0.25,2.9297947698251625,"sa917168"
"Eduardo Diaz","ARI","CF","","23.4027777",,43,"30 / 40","30 / 50","50 / 55","55 / 55","35+",1,1,2,1,0,0,703.1484691525147,"sa917182"
"Lolo Sanchez","PIT","CF","","21.6416666",,29,"35 / 50","20 / 45","30 / 45","60 / 60","40",7,0.571428571,1.666666666,1.166666666,0.142857142,0.142857142,439.50752002122255,"sa917767"
"Hudson Potts","SDP","3B","","22.1277777",,11,"30 / 40","45 / 50","60 / 60","40 / 40","45",9,0.333333333,0.555555555,0.222222222,0,0.333333333,133.05837852590278,"sa917936"
"Logan Davidson","OAK","SS","AAA","22.9944444",,5,"30 / 45","30 / 50","55 / 55","55 / 50","45",11,0.272727272,0.222222222,0,0.09090909,0.272727272,35.26110304862309,"sa918676"
"Chavez Young","TOR","CF","","23.4333333",,35,"30 / 50","50 / 50","40 / 45","55 / 55","35+",11,0.181818181,0.1,0,0.09090909,0.727272727,-17.91385022660036,"sa918963"
"Jhailyn Ortiz","PHI","RF","","22.0722222",,17,"30 / 40","35 / 60","70 / 70","40 / 30","40",7,0.285714285,0.666666666,0.5,0,0.428571428,140.72745021196374,"sa920180"
"Luis Santana","HOU","2B","","21.4",,20,"35 / 60","30 / 35","40 / 45","40 / 40","40",2,0,0,0,0,0.5,-100,"sa921577"
"Yasel Antuna","WSN","3B","","21.1333333",,12,"20 / 45","20 / 50","45 / 55","55 / 50","40",1,0,0,0,0,1,-100,"sa962601"
"Lazaro Armenteros","OAK","LF","","21.5611111",,33,"20 / 30","35 / 55","60 / 60","60 / 55","35+",4,0.25,0.25,0,0,0,32.84597613552699,"sa969091"
