Name,Org,Pos,Current Level,Age,Top 100,Org Rk,Hit,Game,Raw,Spd,FV,PA,OBP,SLG,ISO,BB%,K%,wRC+,playerId
"Enderson Delgado","TBR","C","A","18.8555555",,36,"20 / 40","20 / 40","40 / 40","30 / 30","35+",186,0.279569892,0.25949367,0.107594936,0.118279569,0.252688172,52.850952635030346,"sa3018576"
"Alberto Hernandez","HOU","SS","CPX","18.8916666",,11,"25 / 55","20 / 45","40 / 50","50 / 50","40+",169,0.375,0.414285714,0.157142857,0.142011834,0.183431952,111.39240295127787,"sa3018582"
"Josue De Paula","LAD","LF","A+","18.1805555",,7,"25 / 55","25 / 60","55 / 65","40 / 30","45+",340,0.396449704,0.372340425,0.088652482,0.135294117,0.179411764,118.45461307727714,"sa3018591"
"Ryan Burrowes","CHW","SS","A","18.95",,14,"25 / 55","20 / 40","30 / 45","55 / 60","40",179,0.333333333,0.389937106,0.125786163,0.067039106,0.284916201,82.72594630412247,"sa3018619"
"Antony Peguero","MIA","RF","CPX","18.125",,26,"25 / 55","20 / 45","35 / 50","50 / 45","35+",180,0.311111111,0.282051282,0.057692308,0.094444444,0.233333333,63.78996375435372,"sa3018630"
"Marco Vargas","MIA","2B","A","18.2083333",,9,"25 / 60","20 / 40","30 / 40","40 / 40","40+",250,0.432,0.388601036,0.113989638,0.212,0.152,128.25713043784873,"sa3018632"
"Jesus Lopez","TEX","C","A+","18.1805555",,15,"20 / 35","25 / 50","50 / 60","20 / 20","40+",53,0.396226415,0.644444444,0.355555556,0.094339622,0.245283018,145.30788133037709,"sa3018638"
"Byron Chourio","MIN","CF","A","18.1916666",,21,"25 / 55","20 / 45","30 / 45","55 / 50","40",106,0.415094339,0.297619047,0.035714286,0.188679245,0.179245283,108.40341573704309,"sa3018644"
"Jose Gerardo","MIA","RF","CPX","18.1305555",,29,"20 / 35","25 / 55","50 / 60","50 / 50","35+",226,0.345132743,0.318681318,0.126373626,0.163716814,0.424778761,85.60824561707018,"sa3018645"
"Cristofer Torin","ARI","2B","A","18.175",,8,"25 / 70","20 / 40","30 / 40","40 / 40","45+",288,0.364583333,0.350806451,0.080645161,0.121527777,0.142361111,94.38655630503473,"sa3018938"
"Reylin Perez","DET","SS","CPX","18.8166666",,18,"20 / 35","25 / 45","45 / 60","55 / 55","40",123,0.270491803,0.257142857,0.104761905,0.1300813,0.341463414,46.19223544425524,"sa3019204"
"Won-Bin Cho","STL","RF","A+","19.9416666",,19,"30 / 40","35 / 55","50 / 60","50 / 50","40",453,0.375275938,0.387862796,0.118733509,0.141280353,0.21633554,113.45729948679814,"sa3019526"
"Yasser Mercedes","MIN","RF","A","18.7027777",,13,"25 / 50","20 / 55","45 / 60","55 / 50","40+",105,0.247619047,0.381443298,0.18556701,0.057142857,0.219047619,57.38877774863534,"sa3019557"
"Roderick Arias","NYY","SS","A","18.8888888",,14,"20 / 45","20 / 50","40 / 50","55 / 50","40+",130,0.423076923,0.504950495,0.237623763,0.207692307,0.223076923,142.74355729287706,"sa3019674"
"Douglas Glod","ATL","CF","CPX","18.525",,23,"25 / 55","20 / 50","45 / 55","55 / 45","35+",208,0.384615384,0.395061728,0.172839506,0.182692307,0.3125,112.18647057556392,"sa3019685"
"Tony Blanco Jr.","PIT","RF","CPX","18.2083333",,17,"20 / 40","25 / 60","55 / 70","40 / 30","40",157,0.324840764,0.397058823,0.161764706,0.108280254,0.375796178,92.00960327332005,"sa3019722"
"William Bergolla","PHI","SS","A+","18.8027777",,8,"25 / 60","20 / 30","20 / 30","55 / 60","40+",228,0.351111111,0.286458333,0.03125,0.131578947,0.074561403,83.82821730700734,"sa3019777"
"Jacob Berry","MIA","DH","AAA","22.2333333",,11,"30 / 45","30 / 50","60 / 60","40 / 40","40+",478,0.280334728,0.380410022,0.15261959,0.054393305,0.211297071,80.15714046097236,"sa3019825"
"Ivan Melendez","ARI","1B","AA","23.5138888",,15,"30 / 40","35 / 60","70 / 70","30 / 30","40+",431,0.34338747,0.572916666,0.302083333,0.071925754,0.34338747,137.48957436718942,"sa3019859"
"Jakob Marsee","SDP","CF","AAA","22.0861111",,29,"35 / 50","30 / 35","40 / 40","55 / 55","35+",577,0.409722222,0.422413793,0.150862069,0.171577123,0.173310225,138.9060207026571,"sa3019868"
"Hayden Dunhurst","KCR","C","","22.8611111",,28,"30 / 45","30 / 45","55 / 55","30 / 30","40",117,0.24137931,0.288461538,0.125,0.085470085,0.41025641,50.9059630391815,"sa3019889"
"Kevin Kilpatrick Jr.","ATL","CF","A+","22.6777777",,21,"30 / 35","30 / 40","45 / 50","60 / 60","40",561,0.333928571,0.331236897,0.104821803,0.124777183,0.25490196,89.41305578933374,"sa3019891"
"Dalton Rushing","LAD","C","AAA","22.4388888",,11,"35 / 55","30 / 45","50 / 50","45 / 45","45",383,0.404699738,0.452054794,0.22260274,0.187989556,0.242819843,145.71279637043278,"sa3019892"
"Ambioris Tavarez","ATL","SS","A+","19.7138888",,26,"20 / 30","20 / 45","45 / 55","50 / 50","35+",480,0.31875,0.336538461,0.120192308,0.091666666,0.408333333,92.24523596287554,"sa3019895"
"Javier Vaz","KCR","2B","AA","22.8527777",,4,"35 / 70","30 / 30","30 / 30","60 / 60","45",522,0.375722543,0.401785714,0.120535714,0.124521072,0.097701149,119.92733506205103,"sa3019906"
"Drake Baldwin","ATL","C","AAA","22.3361111",,17,"30 / 40","30 / 45","50 / 55","30 / 30","40",489,0.382413087,0.451219512,0.185365854,0.143149284,0.210633946,129.50309425059496,"sa3019920"
"Jack Brannigan","PIT","3B/SIRP","A+","22.3833333",,33,"30 / 40","30 / 40","50 / 55","50 / 50","35+",376,0.393617021,0.527331189,0.247588424,0.140957446,0.29787234,147.9987974808647,"sa3019922"
"Eric Brown Jr.","MIL","2B","AA","22.6111111",,9,"35 / 60","30 / 40","40 / 45","55 / 55","45",322,0.363354037,0.369963369,0.109890109,0.118012422,0.180124223,109.78516830676841,"sa3019923"
"Matt Wood","MIL","C","A+","22.4083333",,28,"30 / 55","30 / 40","40 / 40","30 / 30","35+",473,0.374207188,0.324808184,0.074168798,0.154334038,0.143763213,107.20975389804649,"sa3019924"
"Ben Metzinger","MIL","3B","","24.0916666",,36,"30 / 45","30 / 50","50 / 50","40 / 40","35+",375,0.344,0.320754716,0.094339622,0.146666666,0.317333333,96.1524897408183,"sa3019927"
"Robert Moore","MIL","2B","AA","21.3305555",,15,"30 / 55","30 / 40","40 / 45","60 / 60","40+",574,0.316433566,0.355289421,0.125748503,0.095818815,0.19337979,91.35517828539125,"sa3019928"
"Jud Fabian","BAL","CF","AAA","22.8388888",,13,"30 / 35","30 / 55","50 / 60","60 / 60","45",528,0.347248576,0.436489607,0.214780601,0.15340909,0.325757575,115.50501611280625,"sa3019942"
"David McCabe","ATL","3B","AA","23.3444444",,28,"35 / 55","30 / 45","45 / 45","30 / 30","35+",524,0.385496183,0.449771689,0.173515982,0.152671755,0.215648854,133.4470522550392,"sa3019964"
"Danny Serretti","DET","SS","AA","23.2277777",,13,"35 / 55","30 / 35","40 / 40","40 / 40","40",429,0.341920374,0.364383561,0.115068493,0.118881118,0.193473193,100.35559133316283,"sa3019967"
"Spencer Jones","NYY","RF","AA","22.2083333",,8,"30 / 35","35 / 60","65 / 70","40 / 40","45",551,0.338797814,0.44105691,0.172764228,0.090744101,0.294010889,112.69165421689205,"sa3019969"
"Clark Elliott","OAK","RF","A","22.8333333",,27,"30 / 45","30 / 50","40 / 55","55 / 50","35+",374,0.339572192,0.275974025,0.058441558,0.131016042,0.179144385,82.82183897548938,"sa3019972"
"Brett Barrera","NYY","2B","","22.2277777",,40,"30 / 35","35 / 50","50 / 55","30 / 30","35+",119,0.226890756,0.188679245,0.037735849,0.058823529,0.151260504,20.491295192565616,"sa3019975"
"Silas Ardoin","BAL","C","AA","22.8611111",,34,"30 / 40","30 / 40","50 / 50","20 / 20","35+",385,0.366233766,0.360501567,0.122257053,0.158441558,0.314285714,108.29168351565441,"sa3019976"
"Nathan Martorella","SDP","1B","AA","22.4472222",,5,"35 / 50","35 / 55","60 / 60","30 / 30","45",587,0.359454855,0.434959349,0.180894309,0.139693356,0.173764906,121.87320598021394,"sa3019978"
"Drew Gilbert","HOU","CF","AAA","22.8388888",70,3,"45 / 50","40 / 50","50 / 55","60 / 60","50",513,0.38095238,0.487297921,0.198614319,0.113060428,0.18908382,133.02008457628457,"sa3019980"
"Dylan Beavers","BAL","RF","AAA","21.9666666",,11,"30 / 40","30 / 60","60 / 70","55 / 55","45",528,0.383301707,0.467561521,0.178970917,0.132575757,0.221590909,132.50901812239726,"sa3019983"
"Gavin Cross","KCR","CF","AA","22.4611111",,8,"30 / 40","30 / 50","55 / 55","55 / 50","40+",423,0.304964539,0.398373983,0.18699187,0.104018912,0.274231678,95.79301575552125,"sa3019985"
"Anthony Hall","NYY","RF","A+","22.4722222",,25,"30 / 45","35 / 50","55 / 60","40 / 40","40",383,0.353403141,0.403076923,0.156923077,0.135770234,0.232375979,108.27956994015882,"sa3019987"
"Jacob Melton","HOU","CF","AAA","22.8944444",,13,"30 / 40","30 / 45","55 / 55","60 / 60","40",458,0.336980306,0.473945409,0.225806452,0.115720524,0.222707423,118.52431275839263,"sa3019988"
"Peyton Graham","DET","SS","AA","22.5083333",,10,"30 / 35","35 / 50","50 / 60","50 / 50","40+",246,0.341463414,0.35576923,0.125,0.117886178,0.223577235,96.1404950484948,"sa3019990"
"Cayden Wallace","KCR","3B","AA","21.9777777",,15,"30 / 40","30 / 50","50 / 55","50 / 50","40+",576,0.326388888,0.407045009,0.156555773,0.09375,0.206597222,103.01547561766859,"sa3019996"
"Daniel Susac","OAK","C","AA","22.2083333",,8,"30 / 40","35 / 55","60 / 70","35 / 30","45",472,0.362288135,0.426540284,0.127962085,0.086864406,0.224576271,120.0856218651709,"sa3019997"
"Sterlin Thompson","COL","DH","AA","22.0916666",,8,"35 / 55","30 / 50","50 / 50","50 / 50","45",410,0.375609756,0.486033519,0.19273743,0.092682926,0.182926829,133.91480521711324,"sa3019999"
"Henry Bolte","OAK","RF","AA","19.9861111",,20,"30 / 45","40 / 55","40 / 60","55 / 50","40",492,0.357723577,0.42280285,0.163895487,0.12601626,0.333333333,113.37312080972201,"sa3020006"
"Tanner Schobel","MIN","SS","AA","22.1527777",,16,"30 / 50","30 / 40","40 / 45","60 / 60","40+",567,0.354497354,0.41889117,0.156057495,0.116402116,0.188712522,114.81344451341171,"sa3020009"
"Chase Meidroth","BOS","3B","AAA","22.0166666",,15,"50 / 60","30 / 40","35 / 40","45 / 45","40+",495,0.408080808,0.391521197,0.119700749,0.161616161,0.2,129.73315174691663,"sa3020011"
"Logan Tanner","CIN","C","A+","22.7194444",,34,"30 / 40","35 / 45","55 / 55","30 / 30","40",258,0.303501945,0.307339449,0.105504587,0.131782945,0.251937984,71.96968044141788,"sa3020117"
"Ryan Clifford","HOU","RF","AA","20.025",,5,"30 / 40","35 / 60","60 / 65","40 / 30","45",511,0.373776908,0.479905437,0.21749409,0.125244618,0.273972602,134.3148165311119,"sa3020126"
"Sal Stewart","CIN","3B","A+","19.6444444",,27,"25 / 55","20 / 50","55 / 60","40 / 30","40",518,0.395752895,0.415492957,0.14084507,0.162162162,0.148648648,128.03150314884624,"sa3020130"
"Cam Collier","CIN","3B","A+","18.6916666",121,7,"20 / 45","20 / 70","55 / 70","40 / 30","50",461,0.34924078,0.356410256,0.11025641,0.123644251,0.229934924,98.45913690122508,"sa3020131"
"Tucker Toman","TOR","2B","A","19.7138888",,13,"20 / 40","25 / 55","50 / 60","50 / 50","40+",504,0.319444444,0.312354312,0.104895105,0.125,0.267857142,80.18419548047409,"sa3020132"
"Haydn McGeary","CHC","1B","AA","23.8055555",,16,"30 / 40","45 / 60","70 / 70","40 / 40","40+",537,0.394785847,0.461538461,0.187782805,0.148975791,0.229050279,133.50489921273112,"sa3020133"
"Jett Williams","NYM","CF","AAA","19.7388888",,8,"25 / 60","20 / 45","45 / 50","70 / 70","45+",536,0.425373134,0.453883495,0.189320389,0.19402985,0.220149253,145.25978160431188,"sa3020134"
"Luke Adams","MIL","3B","A+","19.2638888",,40,"35 / 55","30 / 50","45 / 60","30 / 30","35+",442,0.400452488,0.4,0.167647059,0.174208144,0.226244343,135.11473843693798,"sa3020135"
"Brock Jones","TBR","CF","A+","22.3361111",,37,"30 / 35","35 / 50","60 / 60","60 / 60","35+",372,0.309139784,0.411949685,0.210691824,0.129032258,0.330645161,96.85343245727641,"sa3020190"
"Dominic Keegan","TBR","1B","AA","22.9944444",,48,"30 / 45","35 / 50","55 / 55","30 / 30","35+",450,0.384444444,0.464,0.178666667,0.131111111,0.202222222,135.98033243995013,"sa3020194"
"Cade Doughty","TOR","3B","AA","22.3416666",,24,"30 / 50","30 / 50","50 / 55","45 / 45","40",429,0.344988344,0.456233421,0.193633952,0.086247086,0.293706293,116.46263351139086,"sa3020196"
"Cade Hunter","CIN","C","A+","22.6666666",,29,"30 / 40","35 / 50","50 / 55","40 / 40","40",441,0.351473922,0.383783783,0.145945946,0.124716553,0.272108843,107.1605897463468,"sa3020199"
"Kamren James","TBR","3B","A+","23.1777777",,53,"30 / 45","30 / 45","45 / 50","45 / 45","35+",411,0.31707317,0.401098901,0.167582418,0.07785888,0.287104622,100.62444428713034,"sa3020201"
"Josh Kasevich","TOR","3B","AAA","22.5333333",,5,"35 / 70","30 / 35","40 / 40","40 / 40","45",392,0.354591836,0.355685131,0.078717201,0.096938775,0.112244897,98.42224186274166,"sa3020203"
"Ryan Cermak","TBR","RF","A+","22.1583333",,38,"30 / 35","35 / 50","60 / 60","55 / 55","35+",176,0.342857142,0.448717948,0.185897436,0.085227272,0.210227272,122.99356417692566,"sa3020204"
"Elijah Green","WSN","LF","A","19.6527777",,11,"20 / 30","25 / 60","70 / 80","50 / 50","40+",368,0.337874659,0.333333333,0.113268609,0.144021739,0.413043478,96.12978834769714,"sa3020210"
"Roman Anthony","BOS","RF","AAA","19.2111111",,7,"25 / 50","30 / 55","50 / 60","55 / 50","45+",491,0.403258655,0.465994962,0.19395466,0.175152749,0.242362525,143.13429649421107,"sa3020211"
"Alan Roden","TOR","RF","AAA","23.6027777",,29,"35 / 60","30 / 40","40 / 40","40 / 40","35+",540,0.427777777,0.453125,0.140625,0.127777777,0.12037037,146.9504051714008,"sa3020212"
"Termarr Johnson","PIT","2B","AA","19.1333333",40,3,"25 / 60","25 / 55","55 / 60","50 / 40","55",462,0.42173913,0.438395415,0.194842407,0.218614718,0.259740259,141.44889631290852,"sa3020214"
"Mikey Romero","BOS","2B","AA","19.5472222",,12,"25 / 60","20 / 45","40 / 50","50 / 45","45",144,0.293706293,0.285714285,0.071428571,0.097222222,0.173611111,67.21036359194925,"sa3020216"
"Brenner Cox","WSN","LF","A","19.2166666",,31,"20 / 50","20 / 45","30 / 45","50 / 50","35+",230,0.271929824,0.190721649,0.046391753,0.130434782,0.417391304,40.35376684367902,"sa3020217"
"Chandler Simpson","TBR","2B","AA","22.6972222",,44,"35 / 60","20 / 30","30 / 30","80 / 80","35+",504,0.374,0.34537246,0.051918736,0.109126984,0.087301587,110.42830753491474,"sa3020219"
"Brayan Rincon","PHI","SS","A+","19.475",,20,"25 / 50","20 / 30","20 / 30","50 / 50","40",425,0.367924528,0.360946745,0.127218935,0.16,0.178823529,106.62831225539497,"sa3020221"
"Justin Crawford","PHI","CF","AA","19.5444444",,5,"25 / 55","20 / 45","40 / 55","70 / 70","45+",390,0.391752577,0.46704871,0.134670487,0.082051282,0.176923076,133.96764205039105,"sa3020240"
"Cutter Coffey","BOS","SS","A+","19.1888888",,33,"20 / 40","20 / 40","35 / 45","55 / 55","35+",428,0.324766355,0.314917127,0.104972376,0.130841121,0.233644859,88.20684504757757,"sa3020280"
"Emaarion Boyd","PHI","CF","A+","19.9361111",,14,"25 / 55","20 / 30","30 / 45","55 / 55","40",403,0.365671641,0.32361516,0.06122449,0.086848635,0.148883374,99.09589420421241,"sa3020281"
"Max Wagner","BAL","3B","AA","21.9444444",,18,"30 / 45","35 / 50","50 / 55","50 / 50","40",483,0.345755693,0.406779661,0.164648911,0.122153209,0.258799171,108.95712270387254,"sa3020415"
"Jacob Reimer","NYM","3B","A+","19.4361111",,21,"25 / 50","20 / 45","40 / 45","40 / 40","40",419,0.398568019,0.375,0.110119048,0.14797136,0.200477326,120.85965477845565,"sa3020416"
"Cole Young","SEA","2B","AA","20.0166666",106,3,"35 / 55","35 / 50","45 / 50","50 / 50","50",607,0.400329489,0.448484848,0.171717172,0.146622734,0.148270181,133.87025031636796,"sa3020459"
"Tommy Specht","TEX","RF","A+","19.0972222",,33,"20 / 45","20 / 45","40 / 50","50 / 50","35+",268,0.317164179,0.280172413,0.064655172,0.123134328,0.272388059,78.65551290296257,"sa3020460"
"Austin Charles","KCR","3B","A+","19.7111111",,10,"20 / 35","20 / 50","40 / 60","55 / 60","40+",307,0.296052631,0.382352941,0.143382353,0.071661237,0.247557003,87.07268556796217,"sa3020497"
"Xavier Isaac","TBR","1B","AA","19.6166666",,17,"25 / 55","25 / 55","55 / 60","20 / 20","40+",433,0.394919168,0.520775623,0.235457064,0.147806004,0.212471131,153.7440696940962,"sa3020498"
"Carter Young","BAL","SS","AA","21.4805555",,26,"30 / 35","35 / 45","45 / 50","55 / 55","40",453,0.326710816,0.329145728,0.085427136,0.110375275,0.284768211,90.45561745727564,"sa3020534"
"Kevin Parada","NYM","LF","AA","21.9888888",116,7,"35 / 50","35 / 60","55 / 60","45 / 40","50",466,0.324034334,0.423728813,0.176755448,0.079399141,0.274678111,104.03222717173846,"sa3020575"
"Joe Lampe","CLE","CF","AA","22.65",,39,"30 / 50","30 / 40","45 / 50","70 / 70","40",471,0.335456475,0.334987593,0.099255584,0.116772823,0.195329087,94.21600152903027,"sa3020642"
"Alex Freeland","LAD","3B","AAA","21.9305555",,41,"30 / 45","30 / 45","45 / 50","40 / 40","35+",464,0.344827586,0.362025316,0.121518987,0.129310344,0.284482758,102.9019594410971,"sa3020653"
"Druw Jones","ARI","CF","A","19.6694444",13,2,"20 / 50","20 / 70","55 / 70","60 / 60","60",175,0.354285714,0.32885906,0.087248322,0.148571428,0.257142857,92.43382074818682,"sa3020676"
"Brando Mayea","NYY","CF","CPX","17.8805555",,9,"25 / 55","25 / 55","40 / 50","60 / 60","45",170,0.382352941,0.4,0.124137932,0.129411764,0.158823529,112.97679062170099,"sa3020679"
"Enmanuel Bonilla","TOR","RF","CPX","17.5194444",,11,"25 / 55","25 / 55","50 / 65","55 / 50","40+",226,0.407079646,0.428571428,0.121693122,0.119469026,0.243362831,126.98284199070687,"sa3020684"
"Andrew Pintar","ARI","2B","AA","22.35",,43,"30 / 40","30 / 45","50 / 50","60 / 60","35+",242,0.318181818,0.345794392,0.102803738,0.078512396,0.219008264,82.16501069467543,"sa3020715"
"Geisel Cepeda","TEX","LF","AA","25.5333333",,34,"25 / 50","20 / 40","45 / 50","50 / 50","35+",397,0.342569269,0.343661971,0.076056338,0.085642317,0.108312342,94.44395372869938,"sa3020717"
"Gabriel Rincones Jr.","PHI","LF","AA","22.4055555",,10,"30 / 45","35 / 55","55 / 60","40 / 40","40+",540,0.353703703,0.431965442,0.183585313,0.118518518,0.251851851,116.51236100613512,"sa3020758"
"Nate Furman","CLE","2B","AA","22.0166666",,49,"35 / 70","20 / 30","30 / 35","70 / 70","35+",441,0.397260273,0.305949008,0.042492918,0.14739229,0.122448979,113.18574223391286,"sa3020763"
"Ethan Salas","SDP","C","A+","17.1611111",38,2,"25 / 55","20 / 60","40 / 60","50 / 40","55",291,0.329896907,0.419607843,0.17254902,0.103092783,0.257731958,102.28520437112573,"sa3020881"
"Luis Guanipa","ATL","CF","A","17.6222222",,7,"25 / 55","20 / 55","45 / 55","70 / 70","45",208,0.360576923,0.38372093,0.145348837,0.110576923,0.201923076,104.06537112198397,"sa3020884"
"Chase DeLauter","CLE","RF","AAA","21.8083333",,10,"35 / 55","35 / 55","60 / 60","45 / 40","45",242,0.417355371,0.528037383,0.172897197,0.095041322,0.123966942,158.6724217081156,"sa3021053"
"Alfredo Duno","CIN","C","A","17.5611111",,15,"20 / 40","25 / 60","60 / 70","40 / 30","40+",195,0.451282051,0.493421052,0.190789474,0.194871794,0.21025641,152.94334210429693,"sa3021066"
"Joendry Vargas","LAD","3B","CPX","17.725",,16,"25 / 55","20 / 55","40 / 60","45 / 35","45",208,0.423076923,0.528735632,0.201149426,0.144230769,0.149038461,148.91625362020244,"sa3021067"
"Derniche Valdez","CHC","SS","CPX","17.3333333",,21,"20 / 50","20 / 45","35 / 45","55 / 55","40+",125,0.328,0.476635514,0.242990655,0.12,0.408,106.1562490352468,"sa3021068"
"Sebastian Walcott","TEX","3B","AA","17.375",61,3,"20 / 40","25 / 70","60 / 70","60 / 50","50",215,0.33488372,0.470588235,0.224598931,0.106976744,0.297674418,98.21223656902549,"sa3021069"
"Starlyn Caba","PHI","SS","A","17.6472222",,7,"20 / 50","20 / 40","30 / 40","60 / 60","40+",164,0.423312883,0.345864661,0.045112782,0.170731707,0.097560975,116.91254466575349,"sa3021070"
"Ariel Castro","MIN","RF","CPX","17.45",,14,"20 / 40","25 / 55","45 / 60","55 / 50","40+",189,0.322751322,0.375,0.16875,0.126984126,0.333333333,88.41958672326855,"sa3021071"
"Brailer Guerrero","TBR","RF","CPX","17.0944444",,10,"25 / 55","25 / 55","45 / 55","45 / 40","40+",29,0.379310344,0.391304347,0.130434782,0.137931034,0.206896551,110.14792960077703,"sa3021072"
"Ludwing Espinoza","CHC","SS","DSL","17.6361111",,36,"25 / 55","20 / 35","20 / 40","55 / 55","40",183,0.306010928,0.310126582,0.113924051,0.103825136,0.262295081,71.8445908088407,"sa3021073"
"Camilo Diaz","HOU","3B","A","17.9",,7,"20 / 40","25 / 55","45 / 60","50 / 45","40+",195,0.374358974,0.352941176,0.14379085,0.21025641,0.328205128,103.04609540024936,"sa3021074"
"Rayner Arias","SFG","RF","CPX","17.25",,5,"25 / 50","25 / 55","50 / 60","50 / 50","45+",76,0.539473684,0.793103448,0.379310345,0.197368421,0.144736842,229.77805381927087,"sa3021076"
"Janero Miller","MIA","CF/SP","DSL","17.5527777",,16,"20 / 40","20 / 45","35 / 50","60 / 60","40",131,0.33076923,0.309734513,0.07079646,0.106870229,0.427480916,79.31246363098991,"sa3021077"
"Robert Calaz","COL","DH","A","17.6861111",,29,"20 / 40","25 / 60","55 / 70","30 / 20","35+",189,0.423280423,0.560509554,0.23566879,0.116402116,0.227513227,154.51846228913075,"sa3021078"
"Gian Zapata","ARI","CF","CPX","17.8777777",,20,"20 / 45","20 / 55","40 / 55","60 / 55","40",165,0.363636363,0.522388059,0.268656716,0.115151515,0.29090909,125.67632225390467,"sa3021079"
"Esmil Valencia","HOU","LF","CPX","17.775",,20,"25 / 60","20 / 50","40 / 50","45 / 45","40",211,0.345971563,0.387978142,0.125683061,0.090047393,0.146919431,97.84510751358741,"sa3021082"
"Arnaldo Lantigua","LAD","RF","DSL","17.6111111",,39,"20 / 45","20 / 55","40 / 60","40 / 40","35+",119,0.344537815,0.474747474,0.252525252,0.151260504,0.218487394,112.61415447217706,"sa3021084"
"Yoeilin Cespedes","BOS","2B","A","17.8916666",,22,"25 / 60","20 / 40","35 / 40","50 / 50","40",209,0.392344497,0.560209424,0.214659686,0.066985645,0.114832535,144.98368594941223,"sa3021085"
"Daiverson Gutierrez","NYM","C","A","17.8833333",,13,"20 / 40","25 / 55","50 / 60","30 / 30","40",211,0.320574162,0.244186046,0.058139535,0.104265402,0.170616113,66.93672751236713,"sa3021086"
"Welbyn Francisca","CLE","2B","A","17.2",,14,"25 / 70","20 / 45","35 / 45","55 / 50","45",179,0.418994413,0.5,0.184210527,0.134078212,0.195530726,143.9085680113662,"sa3021087"
"Yerlin Luis","CLE","LF","CPX","17.8888888",,30,"25 / 60","20 / 40","40 / 50","50 / 50","40",186,0.478494623,0.296,0.072,0.29032258,0.225806451,137.37842668926743,"sa3021094"
"Hendry Chivilli","MIN","SS","CPX","17.875",,15,"20 / 45","20 / 55","40 / 60","70 / 70","40+",97,0.278350515,0.283950617,0.111111111,0.12371134,0.381443298,55.21854140586427,"sa3021095"
"Cristopher Larez","NYM","SS","DSL","17.5527777",,14,"20 / 45","20 / 35","30 / 40","60 / 60","40",97,0.350515463,0.404761904,0.130952381,0.103092783,0.298969072,101.85005219526353,"sa3021097"
"Andy Acevedo","WSN","CF","CPX","17.675",,16,"25 / 55","20 / 45","30 / 45","55 / 55","40",184,0.298913043,0.248366013,0.078431373,0.135869565,0.320652173,58.864134890791,"sa3021099"
"Jeremy Rodriguez","ARI","SS","CPX","17.1527777",,31,"25 / 50","20 / 40","30 / 40","50 / 50","35+",202,0.410891089,0.467065868,0.173652695,0.163366336,0.153465346,134.35100396589195,"sa3021101"
"Kevin Ereu","MIL","SS","DSL","17.1805555",,20,"25 / 50","20 / 45","40 / 50","50 / 50","40",168,0.309523809,0.242647058,0.080882353,0.148809523,0.25,61.32527282687409,"sa3021104"
"Kevin Hacen","SDP","3B","DSL","17.4972222",,31,"20 / 40","25 / 55","45 / 60","40 / 40","35+",205,0.336585365,0.262195121,0.085365853,0.136585365,0.243902439,77.21480518190262,"sa3021149"
"Angel Guzman","SFG","LF","DSL","17.7055555",,37,"25 / 50","20 / 50","40 / 50","50 / 50","35+",171,0.391812865,0.45,0.192857143,0.157894736,0.187134502,125.26962329941263,"sa3021268"
"Asbel Gonzalez","KCR","CF","AA","17.575",,9,"25 / 55","20 / 45","30 / 45","60 / 60","40+",173,0.354651162,0.363636363,0.118881119,0.109826589,0.150289017,97.4731609368282,"sa3021639"
"Moises Gomez","STL","RF","AAA","24.9222222",,27,"30 / 30","45 / 50","70 / 70","40 / 40","35+",602,0.292358803,0.447897623,0.215722121,0.068106312,0.325581395,77.81898760235381,"sa875163"
"Ronaldo Hernandez","BOS","C","","25.7166666",,32,"30 / 30","40 / 45","60 / 60","30 / 30","40",420,0.33095238,0.432960893,0.198324022,0.104761904,0.171428571,89.49561970668528,"sa881850"
"Juan Zabala","SDP","C","","24.0722222",,24,"30 / 40","30 / 40","45 / 45","40 / 40","35+",234,0.285087719,0.343137254,0.132352941,0.085470085,0.256410256,74.0095966341692,"sa913717"
"Ricardo Genoves","SFG","C","AAA","24.2083333",,32,"30 / 35","30 / 40","55 / 55","20 / 20","40",298,0.312080536,0.333333333,0.120155039,0.10738255,0.27181208,59.416522223793315,"sa916844"
"Logan Davidson","OAK","1B","AAA","25.6194444",,24,"30 / 35","30 / 40","55 / 55","50 / 50","40",448,0.348993288,0.4160401,0.142857143,0.098214285,0.25,95.36756830205027,"sa918676"
