Name,Org,Pos,Current Level,Age,Top 100,Org Rk,FB,SL,CB,CH,CMD,FV,IP,K%,BB%,GB%,ERA,xFIP,playerId
"Daniel Palencia","CHC","SP","MLB","22.4888888",,20,"60 / 60","","50 / 55","","30 / 45","40+",76.1,0.31132075,0.11006289,0.451428571,3.890829953577963,3.6840755963710103,"27914"
"John McMillon","KCR","SIRP","AAA","24.5111111",,23,"70 / 70","50 / 55","","","20 / 35","40",31,0.30821918,0.26027397,0.333333333,6.096774193548387,5.791724655320568,"27942"
"Cristian Mena","CHW","SP","MLB","19.6111111",,20,"30 / 45","","50 / 60","40 / 45","25 / 55","35+",104.1,0.28701595,0.08656036,0.429629629,3.7955267864847118,3.7447095678453697,"27974"
"Luke Little","CHC","SIRP","MLB","21.9194444",,33,"70 / 70","50 / 55","","","30 / 35","40",65.2,0.35438596,0.13333333,0.556390977,2.4670048850583393,3.4033110553320767,"28036"
"River Ryan","LAD","SP","MLB","23.9555555",,38,"50 / 60","","45 / 60","","30 / 50","35+",47.2,0.34825871,0.10447761,0.524271844,2.454545192633655,3.171014124661492,"29514"
"Gordon Graceffo","STL","SP","MLB","22.3722222",110,6,"50 / 55","55 / 60","55 / 55","55 / 55","50 / 55","50",139.1,0.25551471,0.05147059,0.447154471,2.9712919744935826,3.9777923509427207,"29519"
"Ryan Loutos","STL","SIRP","MLB","23.5055555",,27,"60 / 60","","45 / 50","","60 / 60","35+",63.2,0.2599278,0.09025271,0.508474576,3.958115578508185,3.8610712497533464,"29521"
"Joe Boyle","CIN","SIRP","MLB","22.9638888",,42,"80 / 80","50 / 55","","","20 / 30","35+",100.2,0.36515513,0.20047733,0.387283236,2.860927441419128,4.100792162939297,"29608"
"Sam Bachman","LAA","SIRP","MLB","22.8361111",,3,"65 / 65","55 / 60","","35 / 40","30 / 40","45",43.2,0.15544041,0.12953368,0.537313432,3.9160300782146797,5.333669924486111,"29754"
"Mason Montgomery","TBR","SP","MLB","22.1222222",,42,"45 / 55","30 / 45","","60 / 70","30 / 45","35+",124,0.342,0.086,0.442446043,2.1048389686878535,3.186868276095311,"29770"
"Robert Gasser","SDP","SP","MLB","23.1694444",,14,"40 / 40","55 / 60","","40 / 50","35 / 55","40",137,0.2970639,0.08981002,0.395833333,3.9416061686722834,3.791619788562219,"29812"
"Ky Bush","LAA","SIRP","MLB","22.7194444",,5,"55 / 60","55 / 60","45 / 45","","30 / 40","40+",103,0.23653396,0.06791569,0.43902439,3.6699029126213594,4.129681324264379,"29823"
"Jackson Wolf","SDP","MIRP","AA","23.275",,24,"40 / 45","55 / 60","","","35 / 55","35+",129.2,0.26492537,0.09328358,0.350609756,4.372750535470955,4.28230807349458,"29832"
"Nick Nastrini","LAD","SIRP","MLB","22.4527777",,18,"60 / 60","50 / 60","55 / 60","","30 / 40","40+",116.2,0.35062241,0.11410788,0.373493975,3.9342859930077574,3.519154893906929,"29833"
"Bryce Miller","SEA","MIRP","MLB","23.9388888",,9,"55 / 60","50 / 55","40 / 50","40 / 45","30 / 45","40+",133.2,0.30018416,0.08471455,0.442367601,3.1645887243582584,3.9759332686380713,"29837"
"Emmet Sheehan","LAD","MIRP","MLB","22.7111111",,25,"60 / 60","","45 / 45","70 / 70","30 / 40","40",68,0.37992832,0.11111111,0.4,2.911764624209555,2.9580070208336893,"29839"
"Chayce McDermott","HOU","SP","MLB","23.9416666",,10,"55 / 60","50 / 55","50 / 55","30 / 40","30 / 45","40",103.2,0.35010941,0.14004376,0.422018348,5.5562699260812884,3.6635135050823844,"29866"
"Michael McGreevy","STL","SP","MLB","22.0638888",,12,"40 / 45","50 / 55","45 / 45","30 / 50","45 / 55","40+",144.1,0.19763514,0.05067568,0.497695852,3.990762265344572,4.13495709997036,"29869"
"Sean Burke","CHW","MIRP","MLB","22.6194444",,10,"55 / 60","50 / 55","50 / 50","30 / 40","30 / 40","40",108,0.29399142,0.10300429,0.404411764,4.75,4.0879862231788815,"29878"
"Andrew Abbott","CIN","SP","MLB","23.1666666",,21,"50 / 55","","55 / 60","45 / 50","30 / 45","40",118,0.32515337,0.09815951,0.450184501,3.8135593220338984,3.3878703792847817,"29911"
"Spencer Arrighetti","HOU","SIRP","MLB","22.5805555",,24,"55 / 55","55 / 60","50 / 50","30 / 40","30 / 40","35+",106.2,0.32067511,0.11603376,0.415686274,4.725000450611158,4.009910691535916,"29921"
"Grant Hartwig","NYM","SIRP","MLB","24.6194444",,23,"45 / 45","60 / 60","","40 / 45","40 / 50","35+",56.2,0.35470085,0.1025641,0.56302521,1.7470587255220567,2.954527312999338,"29946"
"AJ Smith-Shawver","ATL","SP","MLB","19.6972222",,10,"55 / 60","50 / 60","40 / 45","30 / 55","20 / 45","40+",69.2,0.34653465,0.12871287,0.324503311,5.038278247636603,3.812855428694539,"29960"
"Cade Povich","MIN","SP","MLB","22.3027777",,21,"35 / 45","","50 / 55","35 / 50","35 / 60","40",114,0.30769231,0.08108108,0.434163701,4.500000527030605,3.4836329848745806,"30055"
"David Festa","MIN","SP","MLB","22.3972222",,19,"40 / 50","45 / 55","40 / 45","45 / 55","30 / 50","40",103.2,0.26150121,0.08232446,0.498069498,2.4308684057370304,3.7521502654594165,"30056"
"Chase Silseth","LAA","SP","MLB","22.2027777",,2,"45 / 50","45 / 50","40 / 45","45 / 55","30 / 40","45",83,0.34375,0.084375,0.485714285,2.2771084337349397,3.259196369475629,"30074"
"Landen Roupp","SFG","SP","MLB","23.8916666",,23,"45 / 45","50 / 50","70 / 70","","35 / 60","40",107.1,0.35185185,0.08564815,0.52118644,2.5993789589739427,3.051889518514683,"30076"
"Ben Casparius","LAD","MIRP","MLB","23.4722222",,31,"40 / 45","70 / 70","","40 / 45","30 / 40","40",89.2,0.27160494,0.11358025,0.346153846,5.219330669979866,4.7216119997947,"30085"
"Jordan Wicks","CHC","SP","MLB","22.9166666",,9,"40 / 45","45 / 50","40 / 45","60 / 70","35 / 60","45",96.2,0.30243902,0.07073171,0.4625,3.817241781010256,3.2248781060158005,"30094"
"Christian Scott","NYM","SP","MLB","23.1277777",,24,"50 / 50","55 / 60","","30 / 40","30 / 45","35+",58.2,0.29501916,0.08429119,0.456953642,4.44886426313612,3.397154055399847,"30107"
"Gavin Williams","CLE","SP","MLB","23.0138888",,8,"65 / 70","50 / 55","50 / 55","","30 / 50","45+",115,0.33111111,0.08888889,0.366935483,1.9565217391304348,3.462534057510936,"30122"
"Ty Madden","DET","SP","MLB","22.4444444",,7,"45 / 50","55 / 60","45 / 45","45 / 50","35 / 55","45",122.2,0.26546906,0.0758483,0.367601246,3.008152049182724,3.8991811185826393,"30140"
"Jack Leiter","TEX","SP","MLB","22.2777777",29,2,"60 / 60","50 / 55","55 / 55","40 / 55","40 / 50","55",94.1,0.26036866,0.13364055,0.36,5.724382042597584,5.126562287359974,"30146"
"Mason Black","SFG","MIRP","MLB","22.6416666",,13,"50 / 55","30 / 45","","45 / 55","30 / 40","40+",112,0.2937365,0.07775378,0.485507246,3.2142861521974497,3.823139782695024,"30171"
"Jackson Jobe","DET","SP","MLB","20.0027777",70,3,"50 / 60","60 / 70","50 / 50","50 / 60","25 / 55","50",77.1,0.24324324,0.09009009,0.394230769,3.8405168309152637,4.136847829491597,"30203"
"Bryan Woo","SEA","SIRP","MLB","22.5027777",,30,"50 / 60","30 / 40","","20 / 50","30 / 40","35+",57,0.336,0.088,0.377777777,4.105263157894737,3.769100758277297,"30279"
"Mason Miller","OAK","SIRP","MLB","23.9361111",,26,"60 / 65","55 / 60","","40 / 45","30 / 40","40",14,0.5,0.06,0.5,3.857142857142857,1.554674874139684,"31757"
"John Doxakis","TBR","SP","","23.9472222",,32,"30 / 30","50 / 55","","50 / 55","55 / 70","40",116,0.22874494,0.10728745,0.429032258,4.887931034482759,4.983459398201777,"sa1115967"
"Ricky DeVito","PIT","SIRP","AAA","23.9444444",,22,"50 / 50","55 / 60","45 / 45","","30 / 40","40+",70,0.27692308,0.13538462,0.546511627,5.4,4.4180447016443525,"sa1116003"
"Kasey Kalich","KCR","SIRP","","24.2666666",,42,"60 / 60","55 / 55","","","30 / 35","35+",46.2,0.23584906,0.17924528,0.426086956,4.049999724115663,5.503264082571791,"sa1169633"
"Edgar Barclay","NYY","SIRP","AAA","24.1833333",,38,"40 / 40","45 / 50","","55 / 60","35 / 55","35+",69.2,0.32830189,0.07924528,0.382550335,1.6794260423133094,3.6484738853666205,"sa1170012"
"Jayden Murray","TBR","SP","AAA","25.3055555",,23,"50 / 50","60 / 60","","40 / 45","50 / 60","40+",108,0.2166302,0.07439825,0.485245901,3.5000003708733844,4.47374250439349,"sa1170405"
"Trey McGough","PIT","SP","AAA","24.3388888",,59,"50 / 50","50 / 55","45 / 45","45 / 50","45 / 50","35+",17.2,0.18571429,0.05714286,0.288461538,3.056603223584153,5.422206465949423,"sa1170436"
"Tyler Burch","BAL","SIRP","AAA","24.9138888",,40,"55 / 55","60 / 60","","","30 / 40","35+",45,0.22167488,0.08374384,0.392592592,5.4,4.572572161753973,"sa1172727"
"Neraldo Catalina","TBR","SIRP","","22.1111111",,58,"65 / 70","45 / 55","","","30 / 35","35+",46.2,0.26521739,0.23913043,0.656862745,5.592856533284157,5.836894811638729,"sa1172730"
"Gerardo Carrillo","WSN","SIRP","AAA","23.8833333",,7,"60 / 60","55 / 60","45 / 45","45 / 55","30 / 40","40",24.2,0.24,0.12,0.465753424,7.662164174113339,5.158412456470775,"sa3002790"
"Yovanny Cruz","CHC","SP","AA","22.9388888",,36,"65 / 70","45 / 50","","50 / 60","30 / 45","35+",13.2,0.35087719,0.03508772,0.484848484,3.9512213503308877,2.7284991397341622,"sa3002951"
"Helcris Olivarez","COL","SIRP","AA","21.9805555",,24,"60 / 70","","45 / 50","40 / 50","30 / 40","40",2,0.16666667,0,0.4,0,4.8028012558817865,"sa3002965"
"Ignacio Feliz","BAL","SP","","22.7722222",,45,"40 / 45","","50 / 55","40 / 50","40 / 50","35+",92.2,0.3375,0.1375,0.405128205,4.176259451256562,4.126709938249913,"sa3002982"
"Luis Palacios","MIA","SP","AA","22.0833333",,35,"30 / 40","45 / 50","","50 / 55","45 / 60","35+",131.2,0.2317757,0.02990654,0.383419689,4.169620575308156,3.7737686093750558,"sa3003021"
"Santiago Florez","PIT","SIRP","","22.2277777",,51,"50 / 60","","50 / 60","","30 / 45","35+",63.2,0.20469799,0.09731544,0.41025641,6.502617281559867,5.136157290509134,"sa3003026"
"Tahnaj Thomas","PIT","SIRP","","23.125",,52,"60 / 65","45 / 50","","30 / 40","35 / 60","35+",51.2,0.24311927,0.10091743,0.379562043,2.9612900310600003,4.662923134922375,"sa3003066"
"Robinson Pina","LAA","SIRP","AAA","23.6805555",,34,"50 / 60","","50 / 55","40 / 45","20 / 30","35+",85.1,0.33701657,0.08563536,0.328431372,4.429687850664805,3.5110306910572384,"sa3003123"
"Graham Spraker","TOR","SIRP","","27.3666666",,31,"60 / 60","","","","40 / 40","35+",39,0.25714286,0.15428571,0.32,4.846154068348686,5.309789815607271,"sa3004024"
"Dylan File","MIL","SP","AAA","26.1583333",,19,"40 / 40","50 / 55","50 / 50","55 / 55","55 / 60","40",116.1,0.20081967,0.06967213,0.391930835,4.641834013836006,4.73851200022872,"sa3004197"
"Sam Delaplane","SFG","SIRP","","27.3444444",,27,"60 / 60","70 / 70","","","40 / 45","40",3.2,0.47826087,0.30434783,0.4,14.72725900146881,4.626303520997303,"sa3004222"
"Drew Strotman","MIN","SIRP","","25.9111111",,39,"50 / 50","","50 / 55","30 / 40","40 / 45","35+",53.1,0.25,0.14615385,0.506944444,6.581250634992091,4.967729393539655,"sa3004584"
"Seth Corry","SFG","MIRP","","23.7444444",,41,"50 / 55","","70 / 70","50 / 50","20 / 30","35+",2.1,0.07142857,0.21428571,0.444444444,3.85714850621175,10.327455643180656,"sa3004648"
"Blayne Enlow","MIN","MIRP","","23.3611111",,27,"50 / 50","","50 / 55","","40 / 45","40",59,0.2398524,0.11439114,0.38095238,4.728813702640302,5.012704714542445,"sa3005117"
"Francis Peguero","MIN","SIRP","","24.9722222",,38,"55 / 55","55 / 55","","","40 / 45","35+",23,0.18367347,0.03061224,0.426666666,6.6521739130434785,4.287913605977322,"sa3005209"
"Cam Robinson","MIL","SIRP","","22.9027777",,33,"55 / 55","","50 / 50","","30 / 35","35+",66,0.3197026,0.11152416,0.627586206,2.45454552547991,3.270776879952379,"sa3005216"
"Jhosmer Alvarez","ARI","SIRP","AA","21.0888888",,34,"55 / 60","","40 / 40","","30 / 35","35+",9.2,0.12244898,0.12244898,0.393939393,5.586205059510244,6.787870177876959,"sa3005437"
"Carlos De Los Santos","LAD","SIRP","","21.7027777",,47,"60 / 60","55 / 60","","","20 / 30","35+",44.1,0.29411765,0.15686275,0.423076923,4.466164562881469,5.208136035221843,"sa3005448"
"Junior Santos","NYM","SIRP","AA","20.9583333",,26,"60 / 60","45 / 50","","40 / 45","30 / 40","35+",116.2,0.20467836,0.08576998,0.588571428,4.474286104412502,4.119122605868899,"sa3005470"
"Efrain Contreras","SDP","SP","AAA","22.5805555",,19,"50 / 50","","40 / 45","50 / 60","35 / 50","40",53.1,0.2601626,0.10162602,0.443708609,5.737500547170691,4.347733124076982,"sa3005692"
"Yeury Tatiz","SEA","SIRP","A","21.6916666",,27,"50 / 55","50 / 55","","30 / 40","30 / 40","35+",58,0.16027875,0.08013937,0.538071065,8.379310344827585,6.0311128385108095,"sa3005812"
"Jorge Juan","OAK","SP","AA","23.4027777",,27,"60 / 65","55 / 60","","40 / 45","30 / 50","40",20.2,0.33333333,0.10714286,0.295454545,3.9193542358407303,4.212434440128608,"sa3005826"
"Nicoly Pina","PHI","SIRP","","22.8138888",,40,"55 / 60","45 / 55","","","30 / 40","35+",17,0.29885057,0.24137931,0.371428571,5.823529370928306,6.177233216798294,"sa3005875"
"Freddy Pacheco","STL","SIRP","AAA","24.2888888",,18,"70 / 70","55 / 60","","","30 / 40","40",64,0.3256705,0.10727969,0.31617647,3.0937499077990678,4.368241582310441,"sa3006164"
"Ivan Armstrong","LAA","MIRP","AAA","22.0111111",,41,"55 / 60","50 / 55","","","35 / 40","35+",34,0.28169014,0.07746479,0.542168674,3.176470588235294,4.1076082877376505,"sa3006358"
"Victor Munoz","TBR","SP","","21.6",,45,"45 / 50","","45 / 50","45 / 50","35 / 50","35+",74.2,0.15740741,0.05864198,0.487603305,4.459821124770224,4.7615046045808835,"sa3006381"
"Jose Cruz","SFG","SIRP","","22.2027777",,42,"55 / 60","","","50 / 60","30 / 40","35+",52.1,0.42574257,0.11386139,0.551724137,2.063694468085851,3.167404492867941,"sa3006383"
"Carlos Duran","LAD","SIRP","AAA","21.0027777",,19,"60 / 60","60 / 70","","40 / 45","30 / 40","40+",49.2,0.32093023,0.11162791,0.391304347,4.167784808084904,3.5040971927761664,"sa3006404"
"Inohan Paniagua","STL","SP","A+","22.4861111",,23,"35 / 40","","55 / 60","40 / 50","35 / 60","40",137.2,0.25754885,0.06927176,0.40509915,2.811137910666924,3.9436134563087757,"sa3006417"
"Jose Salvador","LAA","SIRP","","22.8611111",,38,"45 / 55","","50 / 50","30 / 35","35 / 40","35+",118,0.29514563,0.08737864,0.386885245,3.8135598151720744,3.9924259825271187,"sa3006482"
"Eddy Yean","PIT","SP","AAA","21.1",,53,"50 / 60","50 / 55","","45 / 50","25 / 50","35+",53.1,0.23809524,0.11507937,0.519480519,6.750000643730225,4.375751933706011,"sa3006543"
"Brayan Castillo","COL","SP","AA","21.8888888",,21,"50 / 55","45 / 50","","40 / 50","35 / 50","40",99.1,0.19646799,0.11258278,0.477966101,5.617449952065382,5.3752784822414466,"sa3006544"
"Cole Uvila","BAL","SIRP","AAA","28.5027777",,44,"55 / 55","","50 / 50","55 / 55","30 / 40","35+",44,0.22959184,0.1377551,0.418803418,3.477272727272727,5.064636561748657,"sa3006804"
"Connor Higgins","LAA","SIRP","","26.0277777",,40,"60 / 60","45 / 50","","","30 / 35","35+",16.2,0.17525773,0.22680412,0.537037037,11.880004701806975,6.877227293931929,"sa3006808"
"Chris Muller","TBR","SIRP","","26.275",,53,"55 / 55","50 / 50","","","30 / 35","35+",61.2,0.28113879,0.12455516,0.404907975,4.81621581897502,4.2799108026150385,"sa3006811"
"Julio Robaina","HOU","MIRP","","21.3555555",,31,"40 / 40","50 / 50","45 / 45","55 / 60","40 / 45","35+",80.2,0.21483376,0.15601023,0.461206896,6.805785982215312,5.68010256309427,"sa3006817"
"Omar Cruz","PIT","SP","AAA","23.5138888",,50,"30 / 35","","45 / 45","55 / 60","50 / 60","35+",62.2,0.24295775,0.09859155,0.364161849,5.026595336703415,5.058751161363672,"sa3006971"
"Tanner Dodson","LAD","SIRP","AAA","25.2277777",,46,"55 / 60","55 / 55","","45 / 45","40 / 40","35+",36,0.16489362,0.20212766,0.645454545,8.250000409781952,6.56161987066354,"sa3007008"
"PJ Poulin","COL","SIRP","AAA","26.0166666",,37,"50 / 50","50 / 50","",,"55 / 60","35+",61.2,0.29889299,0.09225092,0.435064935,4.232432083341685,3.669392784422214,"sa3007223"
"Joey Murray","TOR","MIRP","","25.8555555",,19,"50 / 50","50 / 55","50 / 50","40 / 45","40 / 45","40",20.2,0.24731183,0.13978495,0.396226415,7.838708471681461,5.385421844865496,"sa3007234"
"Andrew Politi","BOS","SIRP","AAA","26.1583333",,48,"55 / 55","50 / 55","","45 / 50","30 / 40","35+",70.2,0.3046595,0.07885305,0.457317073,2.2924530403062113,3.6634526053665235,"sa3007243"
"Josh Dye","KCR","MIRP","","25.8805555",,16,"30 / 30","55 / 60","","55 / 55","55 / 60","40+",63.1,0.21454545,0.06181818,0.463917525,4.9736846099600225,4.289207720468523,"sa3007485"
"Kevin Smith","BAL","SP","","25.2166666",,43,"40 / 40","55 / 55","","45 / 50","45 / 50","35+",49.1,0.2,0.15555556,0.474820143,4.560811281030117,5.540880283032761,"sa3007710"
"Josh Roberson","TBR","SIRP","","26.2194444",,31,"50 / 55","55 / 60","","40 / 45","40 / 45","40",37.2,0.25,0.16489362,0.429906542,7.168140942586079,5.098714677516149,"sa3007721"
"Aiden McIntyre","OAK","SIRP","","26.9277777",,44,"55 / 65","40 / 45","","45 / 55","30 / 40","35+",7.2,0.25,0.125,0.333333333,8.217387897081833,5.110781694257476,"sa3007733"
"Ryan Weiss","ARI","MIRP","","25.6416666",,45,"50 / 55","55 / 55","40 / 40","40 / 40","50 / 50","35+",63,0.20068027,0.08843537,0.366336633,6.9999987085662685,4.916652727120157,"sa3007778"
"Jackson Rees","TOR","SIRP","","28.0027777",,32,"50 / 50","","70 / 70","","30 / 30","35+",16.1,0.31884058,0.08695652,0.634146341,3.3061230924417715,2.518959391921725,"sa3007818"
"Dominic Pipkin","PHI","SIRP","","22.7388888",,35,"50 / 60","40 / 45","40 / 45","45 / 55","35 / 50","35+",73.2,0.19104478,0.15223881,0.43902439,5.009050465448366,6.153381002284062,"sa3007896"
"Durbin Feltman","BOS","SIRP","AA","25.2861111",,47,"55 / 55","55 / 55","45 / 50","","35 / 40","35+",50.1,0.2489083,0.10480349,0.377622377,7.509934533725211,4.830050819061356,"sa3007959"
"Anderson Paulino","KCR","SIRP","AA","23.8861111",,43,"60 / 60","50 / 55","","","40 / 40","35+",64.2,0.19354839,0.07168459,0.632653061,4.592784227632224,3.7134097262939236,"sa3007991"
"Julio Rodriguez","SFG","SIRP","AAA","22.475",,39,"55 / 60","","60 / 60","","30 / 40","35+",47.2,0.27510917,0.14847162,0.539682539,4.342656879274928,4.993765488440211,"sa3007992"
"Paul Richan","DET","SP","","25.3472222",,22,"30 / 30","40 / 40","45 / 45","45 / 50","55 / 60","40",6,0.27272727,0.09090909,0.307692307,1.5,3.64912804166476,"sa3008025"
"Antonio Jimenez","TBR","SP","AAA","21.2361111",,38,"45 / 55","55 / 60","","40 / 50","30 / 50","40",108.1,0.26565875,0.11015119,0.45323741,3.7384617139827654,4.1537051430525285,"sa3008074"
"Ryan Rolison","COL","SP","AAA","25.0555555",,16,"40 / 40","40 / 45","60 / 60","40 / 45","45 / 50","40",3.1,0.2,0.05,0.307692307,10.800011072170165,6.215207567669313,"sa3008244"
"Blake Rivera","SFG","SIRP","","24.5611111",,47,"55 / 55","","60 / 60","","40 / 40","35+",46.2,0.24615385,0.11794872,0.539823008,2.699999705723386,3.9917991854617223,"sa3008261"
"Lenny Torres","CLE","SP","AA","21.7944444",,26,"45 / 45","50 / 50","","45 / 55","40 / 50","40",33.1,0.22289157,0.1746988,0.361702127,6.480000646948879,5.7955169263738835,"sa3008329"
"Rafael Marcano","PHI","SIRP","AAA","22.2805555",,34,"50 / 55","","55 / 55","30 / 35","30 / 50","35+",64.2,0.24745763,0.10508475,0.392265193,5.149485194248588,4.276808760186418,"sa3008330"
"Kohl Franklin","CHC","SP","AAA","22.8944444",,30,"45 / 50","","50 / 55","55 / 60","35 / 50","40",69.1,0.23148148,0.12654321,0.374358974,6.879808197007414,4.975267802408959,"sa3008335"
"Gustavo J. Rodriguez","STL","SIRP","AAA","21.5638888",,25,"55 / 60","","45 / 50","30 / 45","20 / 45","35+",57.2,0.2832618,0.11158798,0.514492753,2.6531789567381616,3.5050803858909867,"sa3008438"
"Levi Kelly","ARI","MIRP","","23.2138888",,39,"45 / 50","60 / 70","50 / 50","","20 / 35","35+",1.1,0.15384615,0.30769231,0.166666666,40.500100180754515,15.922001061446867,"sa3008500"
"Zach Haake","KCR","SIRP","","25.8138888",,49,"50 / 50","55 / 55","","40 / 45","30 / 35","35+",56,0.2243346,0.10646388,0.358381502,4.821428571428571,5.1789067123206465,"sa3008523"
"Jordany Ventura","NYM","MIRP","AA","22.0694444",,20,"45 / 55","50 / 55","","40 / 50","40 / 50","40",8.2,0.37142857,0.05714286,0.45,4.153844630225024,1.9588318571757612,"sa3008542"
"Ethan Hankins","CLE","SP","","22.1888888",,15,"55 / 60","50 / 55","50 / 50","45 / 50","30 / 50","40+",1,0.33333333,0,1,0,2.2430209636688234,"sa3008589"
"Wilkelman Gonzalez","BOS","SP","AA","20.35",,5,"55 / 60","50 / 55","","55 / 60","25 / 50","45+",98.1,0.28271028,0.12616822,0.389830508,4.210169709295226,4.435596000317313,"sa3008687"
"Reny Artiles","CLE","SP","A","20.5388888",,45,"40 / 45","45 / 50","45 / 50","45 / 50","30 / 45","35+",28.2,0.13855422,0.27710843,0.443181818,10.988370874496852,8.885134439460835,"sa3008716"
"Samuel Valerio","KCR","SIRP","","20.8138888",,40,"60 / 60","","40 / 45","45 / 50","30 / 45","35+",27.1,0.2244898,0.21088435,0.424657534,10.207318260299667,6.141646727863506,"sa3009220"
"Royber Salinas","ATL","SIRP","AAA","21.3083333",,18,"70 / 70","","60 / 60","45 / 50","30 / 35","40",109,0.37634409,0.13548387,0.431924882,3.5504587777244283,3.430635052055692,"sa3009243"
"Edinson Batista","HOU","SP","A+","20.2",,23,"40 / 45","55 / 60","45 / 50","30 / 40","35 / 60","35+",107.2,0.28668172,0.11738149,0.504,2.674922805963265,4.074577274553952,"sa3009266"
"Joel Ibarra","LAD","MIRP","CPX","20.0583333",,20,"60 / 60","55 / 60","","40 / 45","20 / 40","40+",36.2,0.3030303,0.11515152,0.376470588,4.172726910961592,4.734283703427771,"sa3009326"
"Yaifer Perdomo","ARI","SIRP","","20.9583333",,41,"40 / 60","","40 / 50","","30 / 50","35+",74.2,0.26,0.13714286,0.305,6.388393727492431,5.453865212718206,"sa3009484"
"Jorge Gonzalez","LAD","SIRP","A","19.9194444",,49,"45 / 55","50 / 55","","30 / 45","20 / 45","35+",25,0.24576271,0.11016949,0.434782608,9,5.326062774062157,"sa3009504"
"Reidis Sena","BOS","SIRP","AA","21.3166666",,53,"55 / 60","40 / 50","","","20 / 35","35+",21.1,0.20588235,0.11764706,0.522388059,5.9062508800999645,4.457214633527887,"sa3009626"
"Misael Tamarez","HOU","MIRP","AAA","22.5416666",,22,"50 / 55","45 / 50","","50 / 55","30 / 40","35+",121.1,0.28230616,0.13916501,0.417543859,4.302197982544866,4.970560790879687,"sa3009632"
"Nic Laio","PIT","SIRP","CPX","25.0083333",,45,"50 / 50","50 / 60","","35 / 45","45 / 50","40",4.2,0.16666667,0.16666667,0.5,1.9285701148372958,5.236557739105535,"sa3009861"
"Travis Kuhn","SEA","SIRP","AA","24.1972222",,13,"55 / 60","55 / 60","","","30 / 40","40",59.2,0.27169811,0.13962264,0.394366197,4.675978313037409,5.207946831067084,"sa3009928"
"Nathanael Heredia","STL","SIRP","AA","21.8916666",,31,"55 / 55","50 / 55","","","30 / 40","35+",74.1,0.25146199,0.15789474,0.534759358,4.116592209929203,4.861126778153258,"sa3009986"
"Richard Gallardo","CHC","SP","AAA","20.9027777",,34,"45 / 45","","45 / 45","50 / 55","35 / 55","35+",122,0.19512195,0.08067542,0.471544715,4.057377493211753,4.568761499660895,"sa3009990"
"Hyun-il Choi","LAD","MIRP","AAA","22.1777777",,35,"40 / 40","","40 / 45","","45 / 60","40",4,0.23529412,0,0.083333333,4.5,3.767226115614176,"sa3009992"
"Andrew Misiaszek","CLE","MIRP","AAA","24.9361111",,47,"40 / 45","55 / 55","","45 / 50","35 / 50","35+",63.1,0.36614173,0.0984252,0.403100775,1.9894734807490189,3.1097178651471657,"sa3010118"
"Luis Mey","CIN","SIRP","AA","21.1027777",,38,"70 / 70","40 / 45","","35 / 45","20 / 35","35+",43,0.28292683,0.15609756,0.452830188,5.651162790697675,4.583141812890075,"sa3010130"
"Tyrone Yulie","NYY","SIRP","A+","20.9916666",,33,"60 / 70","50 / 55","","","20 / 30","35+",87,0.22137405,0.13994911,0.364806866,4.9655172413793105,5.206295085638419,"sa3010246"
"Austin Roberts","PIT","MIRP","AAA","24.0111111",,47,"55 / 60","","50 / 50","50 / 50","40 / 40","40",48.2,0.25,0.08928571,0.414285714,4.623288470573077,4.798176808271134,"sa3010254"
"Avery Weems","TEX","MIRP","AAA","25.1527777",,29,"40 / 40","60 / 60","","40 / 45","40 / 40","40",91,0.26289926,0.07862408,0.482071713,5.142857142857143,3.9725593344523356,"sa3010256"
"Nic Enright","CLE","SIRP","AAA","25.5638888",,48,"50 / 50","","55 / 55","","30 / 45","35+",67.2,0.34210526,0.05639098,0.270967741,3.059113156778441,3.3374728564124707,"sa3010299"
"Nick Mikolajchak","CLE","SIRP","AAA","24.6944444",,20,"60 / 60","55 / 60","","50 / 55","40 / 45","40+",56.1,0.2375,0.13333333,0.344594594,3.355029888720079,4.875783698814641,"sa3010303"
"Jacob Wallace","BOS","SIRP","AA","23.9666666",,26,"60 / 60","50 / 60","","50 / 55","30 / 40","40",58,0.30078125,0.1953125,0.388888888,3.724137816219356,4.941317521882444,"sa3010374"
"Mason Denaburg","WSN","SP","","22.9805555",,23,"55 / 60","","60 / 60","50 / 55","30 / 50","35+",39,0.21965318,0.13872832,0.560747663,4.153846153846154,4.798033271920987,"sa3010648"
"Jaime Melendez","HOU","SIRP","A+","20.8472222",,27,"60 / 60","40 / 45","50 / 50","40 / 50","30 / 40","35+",73.2,0.32515337,0.15644172,0.465838509,5.009050465448366,4.246656624735949,"sa3010660"
"Morgan McSweeney","BAL","SIRP","","24.8611111",,39,"55 / 55","60 / 60","","","30 / 40","35+",47.1,0.21182266,0.12807882,0.451127819,3.9929571950591294,4.975372417908444,"sa3010781"
"Andrew Schultz","PHI","SIRP","AAA","25.0027777",,30,"70 / 70","45 / 50","","35 / 40","30 / 35","35+",44.2,0.28971963,0.1682243,0.405660377,4.835820551358369,4.940961642183323,"sa3010782"
"Cayne Uekert","CHC","SIRP","AA","26.175",,43,"60 / 60","50 / 55","","","30 / 40","35+",53.1,0.25092251,0.19188192,0.432624113,7.59375048656951,5.663356266006009,"sa3010789"
