Name,Org,Pos,Current Level,Age,Top 100,Org Rk,FB,SL,CB,CH,CMD,FV,IP,K%,BB%,GB%,ERA,xFIP,playerId
"Will Warren","NYY","SP","MLB","25.1055555",92,5,"55 / 55","70 / 70","40 / 40","40 / 50","45 / 50","50",125,0.26798561,0.07913669,0.497093023,5.61600059985358,3.7968550659586953,"30182"
"Jackson Jobe","DET","SP","MLB","21.9833333",18,1,"50 / 60","50 / 60","","55 / 60","40 / 50","55",92.2,0.25925926,0.11904762,0.362445414,2.3309355076780807,4.147579191676306,"30203"
"Jaden Hill","COL","SIRP","MLB","24.5888888",,13,"60 / 60","60 / 60","","60 / 60","30 / 40","40+",50.1,0.33189655,0.08189655,0.483870967,5.006623022483474,2.9200353898179685,"30250"
"Luis Guerrero","BOS","SIRP","MLB","23.9694444",,43,"60 / 60","50 / 55","","","30 / 30","35+",60.2,0.32442748,0.13358779,0.346153846,2.9670333712591845,4.455471607329589,"31184"
"Justin Wrobleski","LAD","SP","MLB","24.0277777",,11,"50 / 55","55 / 60","55 / 55","40 / 40","35 / 60","45",95.2,0.25935162,0.07730673,0.422924901,3.7630666022288466,3.5920116751110123,"31204"
"Ben Joyce","LAA","SIRP","MLB","23.8527777",,8,"80 / 80","45 / 55","","","30 / 30","40",26.1,0.34482759,0.17241379,0.454545454,5.4683550905101015,3.4407110368237905,"31461"
"Caden Dana","LAA","SP","MLB","20.6027777",,3,"50 / 50","60 / 70","45 / 50","30 / 40","40 / 50","45",143.1,0.2626087,0.07652174,0.369444444,2.888372233954561,3.571696999283953,"31508"
"Hayden Birdsong","SFG","MIRP","MLB","22.9",,17,"60 / 60","50 / 55","55 / 55","30 / 30","30 / 40","40",60,0.307393,0.11284047,0.402877697,2.7000000751018547,3.580985090782951,"31635"
"Jonathan Cannon","CHW","SP","MLB","24.0138888",,10,"50 / 50","55 / 55","50 / 50","40 / 40","45 / 55","45",48.2,0.21028037,0.08878505,0.436619718,4.808218675564421,4.978068979836093,"31730"
"Mason Miller","OAK","SIRP","MLB","25.9166666",38,1,"80 / 80","70 / 70","","60 / 60","45 / 50","50",7.2,0.46666667,0.06666667,0.571428571,3.521737670177928,1.9833076908478986,"31757"
"Orion Kerkering","PHI","SIRP","MLB","23.3055555",,8,"55 / 60","80 / 80","","","30 / 35","40+",6.1,0.52173913,0,0.555555555,0,1.0592699776655423,"31776"
"Zebby Matthews","MIN","SP","MLB","24.1722222",,6,"55 / 55","60 / 60","","30 / 40","55 / 55","45",97,0.30481283,0.01871658,0.461224489,2.5979381954141636,2.4478311413580243,"31827"
"Kumar Rocker","TEX","SIRP","MLB","24.6722222",,9,"55 / 55","70 / 70","","40 / 45","30 / 40","40+",36.2,0.39568345,0.03597122,0.525641025,1.9636361933936906,2.036908910318024,"31843"
"Spencer Schwellenbach","ATL","SP","MLB","24.15",70,2,"60 / 60","60 / 60","40 / 45","","45 / 50","50",45,0.29142857,0.05714286,0.575471698,1.8,2.7302323119507896,"31846"
"Troy Taylor","SEA","SIRP","MLB","22.875",,20,"55 / 60","45 / 60","","40 / 50","30 / 40","40",48,0.27567568,0.08108108,0.525862068,1.5,3.275785182130309,"31883"
"Adam Mazur","SDP","SP","MLB","23.2611111",,7,"45 / 50","55 / 55","45 / 45","45 / 50","45 / 50","40+",95.1,0.24111675,0.05076142,0.401459854,4.81468557156039,4.035491319354722,"31900"
"Drew Thorpe","CHW","SP","MLB","22.8138888",75,6,"35 / 35","45 / 50","40 / 45","70 / 70","60 / 70","50",69.2,0.23791822,0.07806691,0.431693989,2.1961721410758166,3.5778461167995586,"31967"
"Jake Bloss","HOU","SP","MLB","23.0861111",100,2,"55 / 60","60 / 60","55 / 55","45 / 55","40 / 45","50",93.1,0.23342175,0.09549072,0.386178861,3.1821429004961135,4.447172430404014,"33168"
"Seth Halvorsen","COL","SIRP","MLB","24.4333333",,14,"60 / 60","55 / 55","","55 / 55","30 / 35","40+",46.1,0.28078818,0.12315271,0.504347826,4.273381764076482,3.7246313442138557,"33294"
"Hurston Waldrep","ATL","SP","MLB","22.3972222",98,3,"60 / 60","50 / 55","","","40 / 45","50",97.2,0.23831776,0.11448598,0.459259259,3.3174064240848393,4.106668015488186,"33527"
"Paul Skenes","PIT","SP","MLB","22.1527777",4,1,"70 / 70","60 / 60","","55 / 60","50 / 60","65",30.1,0.41025641,0.06837607,0.516666666,1.1868133111904806,2.265948657939629,"33677"
"Andrew Walters","CLE","SIRP","MLB","23.6277777",,14,"70 / 70","40 / 55","","","30 / 40","40+",50.1,0.37440758,0.11848341,0.303921568,2.3245034580675,3.6733512937186883,"33834"
"Yariel Rodriguez","TOR","SIRP","MLB","27.3722222",,8,"60 / 60","70 / 70","45 / 45","40 / 40","50 / 50","45",25.1,0.34285714,0.15238095,0.450980392,1.4210528098975745,4.031895636340014,"33838"
"Rhett Lowder","CIN","SP","MLB","22.3777777",19,1,"55 / 55","60 / 70","","55 / 60","45 / 60","55",113,0.25053079,0.05732484,0.517350157,3.982301288263907,2.9976005994676624,"33876"
"Trey McGough","BAL","SIRP","AAA","26.3194444",,37,"45 / 50","60 / 60","","45 / 50","45 / 50","35+",85.1,0.26470588,0.09117647,0.43127962,2.320312268777366,4.016119985735262,"sa1170436"
"Leonardo Taveras","STL","SIRP","AA","25.8805555",,32,"65 / 70","60 / 60","","","30 / 30","35+",65.2,0.22903226,0.1483871,0.357142857,4.248731508877614,5.251876857774338,"sa3002934"
"Juan Mejia","COL","SIRP","AA","24.0555555",,9,"60 / 60","70 / 70","","40 / 50","30 / 40","45",56.2,0.26070039,0.13229572,0.493333333,5.082352634680744,3.770345344972395,"sa3003159"
"Eduarniel Nunez","CHC","SIRP","AAA","25.1305555",,39,"60 / 60","","70 / 70","","20 / 20","35+",60.1,0.2519685,0.1496063,0.493150684,3.2817675062255693,4.42281561474625,"sa3005284"
"Gerardo Gutierrez","ARI","SIRP","AA","25.8583333",,32,"50 / 50","55 / 55","","50 / 55","45 / 50","40",50,0.19111111,0.12444444,0.445205479,4.6799998326301635,4.803028992792836,"sa3005379"
"Juan Sanchez","SFG","MIRP","AAA","21.7",,23,"50 / 50","40 / 45","","60 / 65","45 / 50","40",44.2,0.2513089,0.16753927,0.495238095,3.6268663427618004,5.5356179530688125,"sa3005444"
"Jorge Juan","ATL","SIRP","AA","25.3833333",,33,"55 / 55","","60 / 60","","30 / 35","35+",40,0.30851064,0.15425532,0.318181818,4.725,4.337380324304104,"sa3005826"
"Jose Cruz","SFG","SIRP","","24.1833333",,35,"60 / 60","","","60 / 65","30 / 30","35+",35,0.26630435,0.23369565,0.305882352,8.742857142857142,6.1992661897625245,"sa3006383"
"Carlos Duran","LAD","SIRP","AAA","22.9833333",,22,"60 / 60","60 / 70","45 / 50","40 / 45","30 / 40","40+",53.1,0.29435484,0.12903226,0.425373134,3.7125003623497093,4.139079650538427,"sa3006404"
"Wilkin Ramos","NYM","SIRP","AAA","23.7333333",,34,"50 / 55","55 / 60","","","30 / 35","35+",54,0.20083682,0.12970711,0.530201342,3.3333332155957676,5.038510249041293,"sa3006487"
"Luinder Avila","KCR","SP","AAA","22.925",,14,"50 / 55","45 / 50","50 / 60","40 / 50","30 / 45","40+",87,0.22368421,0.12368421,0.514403292,4.137931669509749,4.189141370414479,"sa3006507"
"Omar Cruz","SDP","MIRP","AAA","25.4944444",,19,"50 / 50","40 / 40","45 / 45","60 / 60","55 / 60","40",86.1,0.32328767,0.09863014,0.436274509,3.961389494625431,3.5191921155442816,"sa3006971"
"Nolan Hoffmann","BAL","SIRP","AAA","26.9583333",,35,"50 / 50","60 / 60","","30 / 40","45 / 55","35+",62,0.28125,0.13888889,0.518987341,3.774193548387097,4.098209123601837,"sa3007471"
"Reid Birlingmair","TEX","SIRP","AAA","27.6972222",,37,"60 / 60","45 / 55","","40 / 45","40 / 40","35+",55.1,0.22097378,0.1423221,0.37735849,5.530120823462606,5.782651621594592,"sa3007473"
"Jayvien Sandridge","SDP","SIRP","","25.4527777",,17,"60 / 60","60 / 60","","40 / 40","30 / 35","40",64,0.34121622,0.16891892,0.4,4.078124878462408,4.188854216964646,"sa3007621"
"Anderson Paulino","KCR","SIRP","AA","25.8666666",,40,"60 / 60","50 / 55","","","40 / 40","35+",54,0.21153846,0.1,0.505882352,6.000000192059417,4.333818714719914,"sa3007991"
"Antonio Jimenez","TBR","SIRP","AAA","23.2166666",,26,"45 / 45","50 / 55","","55 / 60","40 / 45","40",68.2,0.2260274,0.0890411,0.456410256,3.6699026407850956,4.036321129681891,"sa3008074"
"Luis Curvelo","SEA","SIRP","AA","23.7583333",,31,"45 / 45","70 / 70","","","30 / 40","35+",70,0.3,0.07407407,0.351515151,2.700000524180378,3.458401927358982,"sa3008169"
"Ben Madison","SFG","SIRP","AA","26.8583333",,36,"50 / 50","60 / 60","","","30 / 30","35+",50.2,0.30612245,0.16326531,0.552631578,6.217104851144427,3.8085501789302065,"sa3008173"
"Kohl Franklin","CHC","MIRP","AAA","24.875",,30,"50 / 55","40 / 45","50 / 50","70 / 70","40 / 40","40",6,0.25,0,0.4,0,3.06530743042628,"sa3008335"
"Gustavo Rodriguez","STL","SIRP","AAA","23.5444444",,34,"60 / 60","","50 / 55","30 / 40","20 / 35","35+",33.1,0.22875817,0.09150327,0.56,4.319999176025548,3.517601100187691,"sa3008438"
"Braxton Ashcraft","PIT","SP","AAA","24.8027777",,6,"50 / 50","70 / 70","55 / 55","","40 / 50","45+",76.2,0.25316456,0.0443038,0.429906542,2.6999998124786178,3.3167176108238325,"sa3008470"
"Wikelman Gonzalez","BOS","MIRP","AA","22.3305555",,18,"50 / 60","50 / 60","","55 / 60","30 / 40","40+",86,0.26005362,0.12868633,0.372641509,4.709303069753078,4.4480467568463595,"sa3008687"
"Juan Daniel Encarnacion","BOS","SP","AA","23.3166666",,23,"45 / 45","40 / 50","","","40 / 50","40",71,0.23676012,0.07788162,0.365384615,6.464788745962375,4.193195264998589,"sa3008697"
"Samuel Valerio","MIL","SIRP","","22.7944444",,41,"60 / 60","","40 / 45","45 / 50","30 / 45","35+",18.1,0.30434783,0.22826087,0.391304347,7.854546816487193,6.8091863333680145,"sa3009220"
"Royber Salinas","OAK","SP","AAA","23.2888888",,5,"55 / 55","60 / 60","60 / 60","45 / 50","40 / 45","45",47,0.25700935,0.1682243,0.422413793,4.2127657864848285,4.778676203146353,"sa3009243"
"Luis Vargas","ATL","SIRP","A+","22.2277777",,21,"55 / 60","60 / 60","","","30 / 35","40",95.1,0.25806452,0.09677419,0.375,3.8706294996965016,3.7435792692065415,"sa3009592"
"Reidis Sena","BOS","SIRP","AA","23.2972222",,41,"50 / 55","","55 / 60","","30 / 40","35+",60,0.31954887,0.13533835,0.440298507,4.499999986588955,3.6092995209341727,"sa3009626"
"Misael Tamarez","HOU","SIRP","AAA","24.5222222",,37,"55 / 60","45 / 50","45 / 50","45 / 45","30 / 35","35+",78,0.20670391,0.13407821,0.406926406,6.6923076923076925,5.885609233685029,"sa3009632"
"Angel Bastardo","BOS","SIRP","AA","22.1",,29,"45 / 50","50 / 50","50 / 55","45 / 60","30 / 45","40",45.1,0.26633166,0.10552764,0.483050847,5.36029471905593,3.6269107318826226,"sa3009716"
"Edgar Isea","ARI","SIRP","A","21.9277777",,49,"55 / 60","45 / 55","","","20 / 30","35+",35,0.31210191,0.21019108,0.538461538,4.371428787319038,5.319224561557416,"sa3009936"
"Richard Gallardo","CHC","SP","AAA","22.8833333",,38,"50 / 50","50 / 50","50 / 50","45 / 50","40 / 50","35+",19,0.21590909,0.04545455,0.475409836,5.6842104906520685,3.2913232371052494,"sa3009990"
"Luis Mey","CIN","SIRP","AA","23.0833333",,22,"60 / 70","45 / 55","","35 / 45","20 / 30","40",55,0.25819672,0.17622951,0.519685039,3.4363636363636365,4.285944275828925,"sa3010130"
"Jacob Wallace","KCR","SIRP","AA","25.9472222",,33,"55 / 55","55 / 55","","","30 / 30","35+",67,0.31541219,0.11111111,0.339743589,3.8955223880597014,3.689191123866543,"sa3010374"
"Cody Laweryson","MIN","MIRP","AA","26.2055555",,36,"30 / 30","45 / 45","","45 / 45","70 / 70","35+",34,0.22929936,0.07643312,0.254716981,7.147058823529412,4.196061266345136,"sa3010633"
"Connor Thomas","STL","MIRP","AAA","26.1527777",,29,"30 / 30","55 / 55","","45 / 45","65 / 65","35+",94.1,0.21105528,0.06030151,0.545774647,2.766784601476264,4.036906710703346,"sa3010784"
"Kadon Morton","ATL","SP","A","23.6805555",,16,"40 / 60","40 / 55","","30 / 60","30 / 50","40",47.1,0.19730942,0.11210762,0.384615384,6.274648561574217,4.590954108430823,"sa3010870"
"Seth Shuman","WSN","SP","AA","26.6472222",,18,"40 / 40","55 / 60","45 / 45","45 / 50","50 / 60","40",63.2,0.21299639,0.06137184,0.38095238,4.0994762351012985,3.9259051528930065,"sa3011187"
"T.J. Sikkema","CIN","MIRP","AA","25.9972222",,34,"35 / 35","55 / 55","","50 / 55","50 / 55","35+",72.1,0.23684211,0.05263158,0.472636815,3.6082951846000695,3.3488226589285888,"sa3011191"
"Tyler Owens","TEX","SIRP","AA","23.5416666",,35,"65 / 65","40 / 40","","","40 / 40","35+",51.2,0.25700935,0.07476636,0.392592592,2.961290796301815,3.537135314910011,"sa3011201"
"Kade Strowd","BAL","SIRP","AAA","26.8527777",,41,"60 / 60","","55 / 55","45 / 50","20 / 30","35+",52.2,0.30672269,0.12605042,0.523076923,5.297469005922311,3.6826103965601753,"sa3011418"
"Adam Macko","TOR","MIRP","AAA","23.5666666",,7,"55 / 55","55 / 55","60 / 60","55 / 60","40 / 45","45",93.1,0.26923077,0.08974359,0.386554621,4.628571680808568,3.815647951898293,"sa3011555"
"Rolddy Munoz","ATL","SIRP","AA","24.2777777",,18,"50 / 50","70 / 70","","","30 / 35","40",53,0.33777778,0.10222222,0.5,4.075471551446319,2.771778097295961,"sa3011575"
"Jared Johnson","ATL","SIRP","A+","23.3583333",,20,"55 / 55","60 / 60","","","30 / 40","40",52,0.26406926,0.11688312,0.625954198,2.5961538461538463,3.7309837575142204,"sa3011626"
"Yosber Sanchez","DET","SIRP","A+","23.1722222",,29,"60 / 60","","45 / 50","","30 / 35","35+",61,0.31538462,0.11538462,0.5,1.9180327269121786,3.0402474510801407,"sa3011636"
"Victor Simeon","TEX","SIRP","A+","23.6388888",,39,"60 / 60","70 / 70","","","20 / 30","35+",37.2,0.35403727,0.16149068,0.464788732,3.1061953841446486,3.618166731920696,"sa3011677"
"Sem Robberse","STL","SP","AAA","22.7833333",,8,"40 / 45","50 / 60","","50 / 60","45 / 55","40+",95,0.2125,0.0775,0.429078014,4.736842200366416,4.638062790790013,"sa3011735"
"Ben Peoples","TBR","MIRP","AA","23.2305555",,15,"55 / 60","45 / 50","55 / 60","","30 / 40","40+",55.1,0.2489083,0.10043668,0.365517241,3.4156629645715704,4.072440763791278,"sa3011784"
"Jean Pinto","BAL","MIRP","AAA","23.5416666",,45,"40 / 40","60 / 60","","50 / 55","30 / 40","35+",1,0.2,0.2,0.333333333,9,6.446813982725144,"sa3011803"
"Tyler Schlaffer","CHC","SP","A","23.1666666",,21,"40 / 50","","45 / 50","45 / 55","30 / 50","40",78.1,0.19197708,0.11461318,0.419913419,5.285105696644145,4.569137106524067,"sa3011815"
"Shane Drohan","CHW","MIRP","AAA","25.5472222",,16,"45 / 45","40 / 45","45 / 45","60 / 60","40 / 45","40",16.1,0.27380952,0.19047619,0.325581395,7.714282542555309,5.742800479403897,"sa3014447"
"Beck Way","KCR","SIRP","AAA","24.9666666",,37,"55 / 60","50 / 55","","40 / 45","30 / 30","35+",61,0.23550725,0.1557971,0.512820512,3.9836065573770494,4.691499678277578,"sa3014462"
"Christian Roa","CIN","MIRP","AAA","25.3111111",,25,"50 / 50","60 / 60","50 / 50","50 / 50","35 / 40","35+",50.1,0.2034632,0.13852814,0.479729729,5.721853351505342,5.501655209692339,"sa3014477"
"Carter Baumler","BAL","SP","A","22.4833333",,29,"55 / 55","40 / 50","50 / 55","35 / 40","35 / 45","40",20.1,0.2,0.07058824,0.508196721,5.754099327721639,3.9889903572198473,"sa3014480"
"Christian Chamberlain","KCR","SIRP","AAA","25.0111111",,24,"60 / 60","45 / 55","60 / 60","","30 / 35","40",0.1,0.33333333,0.33333333,0,27.00026956469727,15.739351106886126,"sa3014486"
"Ian Seymour","TBR","MIRP","AAA","25.6138888",,12,"55 / 55","50 / 55","45 / 45","60 / 60","50 / 50","40+",148.1,0.27768313,0.07155026,0.385041551,2.3662922159702333,3.7375592818061056,"sa3014512"
"Tekoah Roby","STL","MIRP","A","22.85",106,4,"55 / 55","55 / 55","70 / 70","60 / 60","40 / 40","50",39.1,0.22282609,0.0923913,0.390243902,6.8644076673097345,4.275938315943655,"sa3014519"
"Mick Abel","PHI","SP","AAA","22.9333333",72,2,"60 / 65","55 / 70","55 / 60","40 / 50","30 / 40","50",111.1,0.23135755,0.14913958,0.449044585,6.30538960413884,5.205316867238061,"sa3014534"
"Ian Bedell","STL","SP","AAA","24.8861111",,23,"45 / 45","55 / 55","","45 / 50","45 / 55","40",107.2,0.24070022,0.0940919,0.367697594,4.848297671697533,4.747967512556827,"sa3014538"
"Marco Raya","MIN","MIRP","AAA","21.9638888",,8,"45 / 45","55 / 60","50 / 55","35 / 45","40 / 50","45",97.2,0.24641148,0.10526316,0.428030303,4.054607930842369,4.011132827731864,"sa3014550"
"Chih-Jung Liu","BOS","SIRP","AA","25.2972222",,44,"40 / 40","50 / 50","","","30 / 40","35+",22,0.40449438,0.1011236,0.428571428,3.272727272727273,2.4103277607397606,"sa3014675"
"Luis Perales","BOS","SIRP","AA","21.2777777",,10,"65 / 65","","","","30 / 40","45",33.2,0.38888889,0.08333333,0.485714285,2.9405946147266455,2.0893489398123544,"sa3014677"
"Alex Santos II","HOU","SIRP","AA","22.4555555",,38,"50 / 55","55 / 60","45 / 45","","40 / 40","35+",25,0.21186441,0.11864407,0.445945945,7.2,4.381481071710587,"sa3014684"
"Stevie Emanuels","OAK","SIRP","AAA","25.4833333",,26,"55 / 55","50 / 55","45 / 45","40 / 45","35 / 40","35+",23,0.30188679,0.1509434,0.285714285,5.869565217391305,4.928230533392533,"sa3014698"
"Po-Yu Chen","PIT","SP","AA","22.8111111",,34,"30 / 30","40 / 45","45 / 45","","50 / 60","35+",134,0.16753927,0.07504363,0.434782608,4.029850746268656,4.562407441793093,"sa3014699"
"Tink Hence","STL","SP","AA","21.9666666",99,3,"45 / 50","50 / 55","","60 / 70","40 / 45","50",83.2,0.34023669,0.08579882,0.420212765,2.5816736206630533,2.681918303203727,"sa3014709"
"CJ Van Eyk","TOR","MIRP","AA","25.8583333",,24,"40 / 40","50 / 55","50 / 55","50 / 55","40 / 50","40",97,0.17995444,0.08883827,0.511400651,5.752577319587629,4.384780991722628,"sa3014713"
"Andry Lara","WSN","SP","AA","21.55",,28,"45 / 45","60 / 60","","40 / 50","45 / 55","35+",134.2,0.24309392,0.08103131,0.386111111,3.3415840795350764,3.6843419225545384,"sa3014716"
"Braxton Roxby","CIN","SIRP","AA","25.3666666",,38,"55 / 55","60 / 50","","","30 / 35","35+",49.2,0.29130435,0.10434783,0.42063492,5.0738263598843405,3.402709494580023,"sa3014811"
"Edwin Nunez","STL","SIRP","AA","22.7194444",,28,"60 / 65","35 / 50","","40 / 55","20 / 30","35+",79.2,0.20403023,0.16876574,0.301801801,7.682009349105943,6.245763066362718,"sa3014813"
"Evan Reifert","TBR","SIRP","AA","25.1944444",,29,"55 / 55","65 / 70","","","30 / 35","40",41.1,0.40372671,0.09937888,0.461538461,1.9596776605024844,2.121398469214074,"sa3014860"
"Dugan Darnell","COL","SIRP","AAA","27.0777777",,43,"50 / 50","","30 / 30","","40 / 40","35+",46,0.28019324,0.10628019,0.434426229,4.8913045379637845,4.163932033776979,"sa3014876"
"Dane Acker","TEX","MIRP","AA","25.3138888",,28,"50 / 55","45 / 50","50 / 50","55 / 60","40 / 40","40",97.1,0.25060241,0.09638554,0.360465116,3.051370022466478,3.968127766150221,"sa3014924"
"Brandon Young","BAL","SP","AAA","25.9305555",,10,"50 / 50","45 / 45","55 / 55","55 / 55","55 / 60","45",111,0.28509719,0.07991361,0.368055555,3.5675675675675675,3.9166642786280534,"sa3014926"
"Emiliano Teodo","TEX","SIRP","AA","23.4444444",,8,"65 / 65","60 / 70","",,"30 / 40","45",87.2,0.30769231,0.14010989,0.453125,1.9505705287567026,3.78537596289175,"sa3015158"
"Victor Lizarraga","SDP","SP","AA","20.65",,24,"30 / 35","40 / 45","55 / 60","30 / 40","40 / 55","35+",96,0.25061425,0.1031941,0.345381526,4.03125,4.254192737365763,"sa3015220"
"Wilmer Flores","DET","MIRP","AAA","23.4277777",,9,"45 / 55","","55 / 60","","40 / 45","40+",37.2,0.2,0.14444444,0.469565217,7.407078974005615,5.264318172028418,"sa3015223"
"Brandan Bidois","PIT","SIRP","AAA","23.0916666",,24,"60 / 60","55 / 60","","","30 / 40","40",30.2,0.33333333,0.12878788,0.298507462,4.108695226265532,3.614814984818272,"sa3015277"
"Dahian  Santos","TOR","SP","AA","21.4111111",,22,"40 / 45","55 / 60","","40 / 50","30 / 55","40",35.2,0.30379747,0.17088608,0.240506329,5.55140137437113,4.771590903128335,"sa3015282"
"Elison Joseph","ATL","SIRP","AA","23.5",,32,"60 / 60","60 / 70","","","20 / 30","35+",53,0.34080717,0.12556054,0.445454545,2.0377357757231596,3.2693796260500414,"sa3015306"
"Aidan Curry","TEX","SP","A+","22.0527777",,12,"50 / 60","50 / 60","","40 / 50","30 / 45","40+",93.2,0.24407583,0.10189573,0.338403041,6.437723119087965,4.502817032073964,"sa3015334"
"Moises Chace","BAL","SP","AA","21.125",,24,"55 / 60","50 / 55","","45 / 55","30 / 40","40",80.1,0.37125749,0.11976048,0.422360248,3.585061956930995,3.1167048278743366,"sa3015346"
"Yerlin Rodriguez","MIL","SIRP","A+","22.3388888",,29,"60 / 60","50 / 60","","","30 / 40","40",50,0.28744939,0.20647773,0.517857142,5.94,4.90248941898346,"sa3015362"
"Adrian Rodriguez","TEX","SIRP","A+","23.1833333",,38,"60 / 60","55 / 60","","","20 / 30","35+",42,0.3490566,0.25471698,0.36,6.642857142857143,5.062785933982759,"sa3015385"
"Edgar Portes","BAL","SP","A+","21.8111111",,23,"45 / 55","50 / 60","","30 / 45","30 / 45","40",94.1,0.28953771,0.11922141,0.365957446,3.3392227948851456,3.9699411540366953,"sa3015386"
"Jean Cabrera","PHI","SP","AA","22.7611111",,21,"50 / 55","40 / 45","","45 / 55","35 / 60","35+",106.2,0.24663677,0.07399103,0.493055555,3.7968748868443107,3.6103898075978056,"sa3015433"
"Jose Rodriguez","LAD","SP","A+","23.0166666",,41,"40 / 50","40 / 45","","45 / 60","35 / 55","35+",90.2,0.32898172,0.08355091,0.41588785,3.37499981066761,3.070960943890838,"sa3015437"
"Yoniel Curet","TBR","SIRP","AA","21.725",,9,"60 / 60","","60 / 70","30 / 40","30 / 40","45",121,0.31395349,0.12209302,0.344444444,3.0495868249307874,3.8890530503366554,"sa3015446"
"Juan Nunez","BAL","SP","A+","23.6305555",,14,"45 / 50","55 / 60","","45 / 60","35 / 45","40+",29.1,0.3220339,0.08474576,0.409090909,2.454545720549683,3.2152749956622575,"sa3015464"
"Yordanny Monegro","BOS","SP","A+","21.7777777",,27,"50 / 55","45 / 55","50 / 50","40 / 50","30 / 45","40",76,0.30718954,0.09477124,0.427745664,2.8421052631578947,3.3989595185181036,"sa3015476"
"Alimber Santa","HOU","SIRP","AA","21.225",,12,"60 / 70","40 / 50","45 / 55","","30 / 40","40+",40.1,0.26486486,0.12432432,0.398148148,6.471073360116287,3.871293227985825,"sa3015478"
"Jose Romero","CHC","SIRP","A+","23.2611111",,40,"50 / 50","70 / 70","","","30 / 35","35+",55,0.24714829,0.19391635,0.466666666,4.581818042786658,5.394878308652394,"sa3015483"
"Joel Diaz","NYM","SP","A","20.4111111",,37,"40 / 45","","55 / 60","30 / 50","25 / 55","35+",74.1,0.21580547,0.08510638,0.312217194,4.479821049284243,4.32709128720145,"sa3015500"
"Winston Santos","TEX","SP","AA","22.275",,6,"55 / 55","50 / 50","","50 / 55","45 / 60","45",110.1,0.30065359,0.07407407,0.321167883,3.670695033263931,3.4068674131456143,"sa3015952"
"Alexander Alberto","TBR","SIRP","A","22.7277777",,44,"","","45 / 55","","20 / 35","35+",33.2,0.25874126,0.13286713,0.625,2.673267074314243,3.915740357177413,"sa3015986"
"Randel Clemente","STL","SIRP","A","22.6861111",,33,"55 / 60","45 / 55","","","30 / 40","35+",48.1,0.36199095,0.22624434,0.422222222,6.144827990356181,4.022261987605759,"sa3016003"
"Maximo Martinez","CHW","SP","CPX","20.0916666",,28,"50 / 55","40 / 50","50 / 55","30 / 40","20 / 45","35+",8.2,0.2,0.22,0.379310344,16.615378520900094,7.497448978800045,"sa3016026"
"Bradgley Rodriguez","SDP","SIRP","AA","20.6888888",,18,"55 / 60","45 / 50","","55 / 60","30 / 35","40",61.1,0.29527559,0.12204724,0.423357664,2.641304402585743,3.7335038345560947,"sa3016035"
"Ricardo Yan","ARI","SP","A+","21.6944444",,25,"35 / 50","50 / 60","","45 / 55","30 / 50","40",36.2,0.21686747,0.18674699,0.538461538,3.681817671090189,5.272318248415444,"sa3016056"
"Henry Lalane","NYY","SP","A","20.1833333",,8,"40 / 55","","50 / 60","45 / 55","25 / 60","45",12.1,0.24528302,0.16981132,0.5,6.567569260357331,5.029621876014241,"sa3016066"
"Ismael Luciano","COL","SP","A","21.3888888",,42,"45 / 45","","55 / 60","45 / 55","35 / 50","35+",82.1,0.21899736,0.11873351,0.479166666,6.121457726229838,5.242578582248187,"sa3016227"
"Jedixson Paez","BOS","SP","A+","20.5194444",,8,"30 / 35","55 / 60","","55 / 60","35 / 70","45",96.2,0.28974359,0.03076923,0.458823529,3.16551757449631,2.573925972956385,"sa3016264"
"Jose Olivares","MIN","SP","A","21.5166666",,29,"55 / 60","","50 / 50","45 / 55","30 / 40","40",50.2,0.23181818,0.1,0.468531468,3.907894491654039,3.956473816029999,"sa3016267"
"Keythel Key","LAA","SIRP","AA","20.7888888",,21,"45 / 55","","50 / 55","35 / 50","20 / 40","35+",94,0.25112108,0.1367713,0.42248062,5.361701464696269,4.852102677623807,"sa3016282"
"Miguel Ullola","HOU","SIRP","AAA","22.0972222",,11,"60 / 70","50 / 55","50 / 55","30 / 40","30 / 35","40+",130.1,0.31147541,0.14025501,0.389473684,4.281330090352718,4.0877821801774425,"sa3016504"
"Felix Arronde","KCR","SP","A","21.2472222",,13,"45 / 50","40 / 50","","50 / 60","35 / 50","40+",110.1,0.23462415,0.07289294,0.517241379,2.936556026611145,3.497396707340878,"sa3016526"
"Luis Serna","NYY","SP","A","20.0111111",,30,"35 / 40","45 / 50","","50 / 60","25 / 60","35+",69.2,0.27062706,0.07920792,0.443243243,6.071771221510778,3.5450933698352305,"sa3016528"
"Henry Baez","SDP","SP","AA","21.7833333",,25,"50 / 50","","45 / 50","","40 / 50","35+",126.1,0.21124031,0.07751938,0.501466275,2.9920845531809683,3.715155152551281,"sa3016584"
"Bryan Mena","COL","SP","A","20.1111111",,41,"40 / 45","20 / 50","55 / 60","30 / 40","25 / 50","35+",79.1,0.23512748,0.11898017,0.527777777,4.9915969586795175,4.944235280449718,"sa3016613"
"Kendry Rojas","TOR","SP","A+","21.6611111",,12,"45 / 55","55 / 60","","45 / 50","30 / 50","40+",62.2,0.26953125,0.0546875,0.472727272,2.585106173161756,3.269650637221381,"sa3016746"
