Name,Org,Pos,Current Level,Age,Top 100,Org Rk,FB,SL,CB,CH,CMD,FV,IP,K%,BB%,GB%,ERA,xFIP,playerId
"Deivy Mendez","TBR","RHP","","22",0,33,"60 / 60","40 / 45","55 / 60","50 / 55","30 / 40","40",25.1,0.25203252,0.17073171,0.40625,8.526316859385448,4.601111571552019,"sa737357"
"Ian Clarkin","CHW","LHP","","23",0,19,"45 / 45","","60 / 60","50 / 55","45 / 50","40",90.2,0.13131313,0.1010101,0.524137931,4.466911796029258,4.935141744484129,"sa737534"
"Derian Gonzalez","STL","RHP","-3","22",0,22,"50 / 55","45 / 50","","","40 / 45","40",37.2,0.22435897,0.10897436,0.56862745,3.1061952145661236,3.804167480101537,"sa737568"
"Alec Hansen","CHW","RHP","","23",72,4,"60 / 60","45 / 50","60 / 60","40 / 45","40 / 45","50",53,0.22745098,0.23529412,0.31617647,6.622640064536206,5.7526069381769425,"sa738344"
"Robert Tyler","COL","RHP","","21",0,14,"60 / 60","","40 / 45","55 / 60","30 / 40","40",47.2,0.27142857,0.05714286,0.542635658,5.097902981854669,2.621595391200083,"sa738415"
"Logan Shore","OAK","RHP","AAA","23",0,17,"40 / 45","40 / 45","","60 / 70","50 / 60","40",91,0.18877551,0.05357143,0.517482517,4.45055010353027,3.7750446370325745,"sa738442"
"Garrett Williams","SFG","LHP","","23",0,5,"55 / 55","","60 / 70","45 / 50","40 / 45","45",81.2,0.17892157,0.1495098,0.536,6.06122524479149,5.1023478147872545,"sa738512"
"Connor Jones","STL","RHP","","23",0,23,"50 / 50","45 / 45","","50 / 55","40 / 45","40",110,0.16015625,0.12695313,0.625368731,4.172727779199331,4.852182670905283,"sa738697"
"Orlando Romero","TBR","RHP","","21",0,31,"60 / 60","","55 / 60","40 / 45","30 / 40","40",47.2,0.25641026,0.1025641,0.333333333,3.5874123481662226,3.9794077926976286,"sa827251"
"Alex Robinson","MIN","LHP","","23",0,29,"60 / 65","55 / 55","","","40 / 50","40",34.1,0.28301887,0.14465409,0.452380952,4.980583262113295,3.89621005485369,"sa827436"
"Jared Miller","ARI","LHP","","24",0,17,"60 / 60","55 / 55","55 / 55","","45 / 45","40",51.2,0.22140221,0.25092251,0.459259259,6.793547937758413,6.6559910611002095,"sa827467"
"Mike Matuella","TEX","RHP","A+","23",0,12,"60 / 60","","55 / 60","45 / 50","40 / 50","40",51.1,0.1752988,0.08366534,0.494186046,8.240260556729854,4.067737036143641,"sa827490"
"Jose Taveras","PHI","RHP","","24",0,20,"50 / 50","45 / 45","","55 / 60","50 / 55","40",25.2,0.19354839,0.10483871,0.304878048,5.259739608301484,5.132400449490847,"sa828246"
"Diomar Lopez","SDP","RHP","AA","21",0,38,"50 / 55","","50 / 55","40 / 50","35 / 50","40",41.2,0.28648649,0.07027027,0.333333333,5.183999604492218,3.448296546500897,"sa828277"
"Breiling Eusebio","COL","LHP","","21",0,12,"50 / 55","","50 / 55","45 / 55","40 / 50","40",9.1,0.25581395,0.06976744,0.321428571,4.821430213597916,3.7153889297546887,"sa828552"
"Tyler Kolek","MIA","RHP","","22",0,29,"60 / 60","","","","30 / 40","40",15.2,0.18666667,0.12,0.42,6.319147605872532,4.503690644469616,"sa828660"
"Kodi Medeiros","MIL","LHP","","21",0,21,"50 / 55","55 / 60","","40 / 45","40 / 45","40",137.2,0.2361809,0.11222781,0.490304709,3.5302666046856825,4.0557013978086305,"sa828664"
"Spencer Adams","CHW","RHP","","21",0,20,"50 / 50","50 / 55","","45 / 50","45 / 55","40",163,0.14014599,0.08467153,0.422857142,3.7546015784703894,4.657915193434455,"sa828687"
"Tyler Herb","SFG","RHP","","25",0,14,"55 / 55","","55 / 60","45 / 50","45 / 50","40",88.1,0.18090452,0.0879397,0.397111913,5.400000427534029,4.860805443807362,"sa829625"
"Will Gaddis","COL","RHP","","22",0,15,"45 / 45","50 / 55","","45 / 50","50 / 60","40",121.1,0.15589354,0.0608365,0.467171717,5.04395625539743,4.270055218294347,"sa829731"
"Luis Pena","LAA","RHP","","22",0,15,"55 / 60","55 / 60","","","40 / 45","40",105.2,0.21767241,0.12284483,0.419463087,4.854889356215354,4.68593171819078,"sa837845"
"Yadier Alvarez","LAD","RHP","","22",54,3,"60 / 70","50 / 60","40 / 45","40 / 50","30 / 45","50",55.1,0.25203252,0.17886179,0.54074074,4.228916051374325,4.4330646806942315,"sa868984"
"Pedro Vasquez","PIT","RHP","","22",0,28,"50 / 55","45 / 50","","45 / 50","45 / 55","40",89,0.16839378,0.07772021,0.379061371,4.853932688293729,4.575425093160967,"sa872824"
"Roniel Raudes","BOS","RHP","","20",0,18,"40 / 45","","45 / 50","55 / 60","45 / 60","40",55,0.14522822,0.07883817,0.363128491,3.7636363636363637,4.475980849293145,"sa872825"
"Freicer Perez","NYY","RHP","","22",0,6,"50 / 55","45 / 50","","50 / 55","40 / 50","50",25,0.16260163,0.15447154,0.5,7.2,5.5369006678462025,"sa873207"
"Resly Linares","TBR","LHP","","20",0,13,"50 / 55","","55 / 60","45 / 55","45 / 55","45",84.1,0.28197674,0.07267442,0.413461538,3.2015812207598913,3.074781885005643,"sa873296"
"Melvin Adon","SFG","RHP","","23",0,21,"70 / 70","45 / 50","","45 / 50","30 / 40","40",82.1,0.21467391,0.10054348,0.544303797,5.028340508092236,4.418789801502002,"sa873314"
"Franklin Perez","DET","RHP","","20",100,1,"55 / 60","45 / 50","50 / 55","50 / 60","45 / 50","50",19.1,0.17073171,0.09756098,0.372881355,6.5172424509184035,4.545056727358317,"sa873722"
"Nolan Blackwood","OAK","RHP","","22",0,21,"50 / 50","45 / 45","","50 / 55","45 / 50","40",67,0.21232877,0.07191781,0.63076923,3.7611940298507465,3.3953921801785927,"sa874212"
"Riley Ferrell","HOU","RHP","","24",0,17,"60 / 60","50 / 55","","","45 / 50","40",55.2,0.2745098,0.14117647,0.393103448,4.850299124215227,4.433657777852997,"sa874967"
"Jordan Stephens","CHW","RHP","AAA","24",0,24,"55 / 55","50 / 50","55 / 60","40 / 45","45 / 50","40",152.2,0.21984733,0.08396947,0.341685649,4.12663741710155,4.112325598990585,"sa875031"
"Gray Fenter","BAL","RHP","","22",0,17,"55 / 55","40 / 45","55 / 60","40 / 45","40 / 45","40",83.2,0.25418994,0.10614525,0.378995433,4.840637266279225,3.707117581596727,"sa875233"
"Matthias Dietz","BAL","RHP","","22",0,9,"55 / 55","50 / 55","","45 / 50","40 / 50","40",104,0.19665272,0.15690377,0.450511945,5.192308454118648,5.33278202951265,"sa875993"
"Daniel Tillo","KCR","LHP","","21",0,23,"50 / 55","50 / 55","","40 / 50","40 / 50","40",134.1,0.16750419,0.10887772,0.597051597,4.756824001447578,4.25178567030893,"sa876284"
"Colton Hock","MIA","RHP","","21",0,23,"55 / 55","","55 / 60","40 / 45","40 / 45","40",91,0.19794344,0.05398458,0.420664206,4.450549450549451,3.875678405132922,"sa915685"
"Brigham Hill","WSN","RHP","","22",0,14,"45 / 45","45 / 50","","55 / 60","45 / 50","40",55.2,0.16666667,0.09166667,0.610778443,3.2335326386838776,4.380134794329138,"sa915793"
"Joan Martinez","BOS","RHP","AA","21",0,17,"60 / 60","50 / 60","","","30 / 40","40",50.1,0.23580786,0.15720524,0.318181818,5.18543098757217,4.670534108302699,"sa917483"
"Bryan Mata","BOS","RHP","AAA","18",0,5,"50 / 55","","50 / 55","50 / 55","40 / 55","45",72,0.18654434,0.17737003,0.576719576,3.5,5.041539757533206,"sa917784"
"Travis MacGregor","PIT","RHP","","20",0,21,"45 / 55","","40 / 45","45 / 55","40 / 50","40",70.2,0.26490066,0.07284768,0.461956521,3.183962034983938,3.2804783030807907,"sa917950"
"Reggie Lawson","SDP","RHP","","19",0,37,"50 / 55","","55 / 60","40 / 50","35 / 45","40",117,0.22370937,0.09751434,0.416422287,4.6923076923076925,4.471749746340972,"sa917951"
"Curtis Taylor","TBR","RHP","AAA","22",0,30,"55 / 55","55 / 60","","","40 / 45","40",78,0.31089744,0.09615385,0.310734463,2.538461476388064,3.3119790297838017,"sa917970"
"Austin Franklin","TBR","RHP","","20",0,24,"50 / 55","","50 / 55","40 / 50","40 / 50","40",82,0.18518519,0.08831909,0.360323886,3.6219512195121952,4.413530298867604,"sa917977"
"Nolan Martinez","NYY","RHP","","19",0,21,"50 / 55","","50 / 55","40 / 50","40 / 50","40",61.2,0.16872428,0.10288066,0.403508771,3.356756479891681,4.509493377757771,"sa917988"
"Braeden Ogle","PIT","LHP","","20",0,25,"55 / 60","","45 / 50","40 / 50","30 / 45","40",17,0.28767123,0.1369863,0.375,2.6470588235294117,3.881515890009263,"sa917989"
"Jean Casanova","TEX","RHP","","20",0,24,"50 / 55","","45 / 50","45 / 50","45 / 60","40",71.1,0.17857143,0.0974026,0.38317757,2.7757011324945706,4.401573518480152,"sa918959"
"Jose Albertos","CHC","RHP","","19",0,3,"60 / 60","","45 / 60","50 / 60","30 / 45","45",30.1,0.2,0.34210526,0.580246913,14.835166389881007,8.49006151320839,"sa919907"
