Name,Org,Pos,Current Level,Age,Top 100,Org Rk,FB,SL,CB,CH,CMD,FV,IP,K%,BB%,GB%,ERA,xFIP,playerId
"Julio Robaina","HOU","SP","","22.35",,25,"40 / 40","50 / 55","50 / 50","55 / 55","40 / 45","35+",116,0.23170732,0.09756098,0.40866873,3.1810344827586206,4.693087571563906,"sa3006817"
"Brooks Wilson","ATL","SIRP","","27.3722222",,19,"45 / 45","","45 / 50","","40 / 50","40",13.1,0.34615385,0.13461538,0.37037037,2.7000006437303172,4.056712008886791,"sa3006966"
"PJ Poulin","COL","SIRP","AAA","27.0111111",,39,"50 / 50","50 / 50","","50 / 50","55 / 55","35+",50.2,0.16049383,0.13580247,0.44047619,5.328946833465292,6.4708006085893315,"sa3007223"
"Joey Murray","TOR","MIRP","","26.85",,41,"50 / 50","50 / 55","50 / 50","40 / 45","40 / 45","35+",15,0.17910448,0.20895522,0.421052631,5.40000008583069,6.159362873910313,"sa3007234"
"Andrew Politi","BAL","SIRP","AAA","27.1527777",,30,"55 / 55","55 / 55","50 / 50","","40 / 40","35+",67.1,0.22591362,0.10299003,0.375,4.678217247530265,5.161533169370257,"sa3007243"
"Sean Boyle","NYY","SP","AA","26.75",,16,"40 / 40","55 / 55","","40 / 45","55 / 60","40",40,0.20634921,0.08994709,0.408333333,6.3,5.931022138148546,"sa3007618"
"Josh Roberson","TBR","SIRP","","27.2138888",,50,"50 / 55","55 / 60","","40 / 45","40 / 45","35+",45.2,0.25,0.15277778,0.421487603,5.715328069302074,4.806743044934928,"sa3007721"
"Jackson Rees","TOR","SIRP","","28.9972222",,35,"50 / 50","","70 / 70","","30 / 30","35+",25.2,0.312,0.232,0.6,7.363638221866172,5.278092875218088,"sa3007818"
"Tim Cate","WSN","MIRP","","25.8305555",,27,"40 / 45","50 / 55","55 / 55","40 / 45","40 / 40","35+",42.2,0.23756906,0.14364641,0.468468468,4.007812201394722,4.663135462484628,"sa3007926"
"Anderson Paulino","KCR","SIRP","AA","24.8805555",,41,"60 / 60","50 / 55","","","40 / 40","35+",59,0.21072797,0.08812261,0.606936416,4.11864406779661,4.076488391120555,"sa3007991"
"Cam Sanders","CHC","SIRP","","26.6388888",,49,"50 / 50","55 / 60","55 / 55","50 / 50","30 / 30","35+",71.2,0.31656805,0.21005917,0.44295302,4.772093700617406,5.131278134518368,"sa3008067"
"Antonio Jimenez","TBR","SP","AAA","22.2305555",,42,"30 / 45","55 / 60","","45 / 50","30 / 45","35+",77.2,0.24477612,0.10447761,0.431924882,3.708154263596808,4.6399826822536445,"sa3008074"
"Ben Madison","SFG","SIRP","AA","25.8722222",,41,"50 / 50","60 / 60","","","30 / 30","35+",70,0.35472973,0.16891892,0.390977443,3.471428666017496,4.088334469103774,"sa3008173"
"Brendan  Hardy","NYM","SIRP","AA","23.6222222",,39,"45 / 55","50 / 60","","30 / 40","30 / 40","35+",35,0.38571429,0.09285714,0.373134328,1.8000004904612106,2.8809281077940203,"sa3008290"
"Kohl Franklin","CHC","MIRP","AAA","23.8888888",,31,"50 / 55","40 / 45","40 / 40","60 / 60","40 / 45","40",105,0.24946237,0.10752688,0.428070175,5.400000686645595,4.563547333056752,"sa3008335"
"Gustavo J. Rodriguez","STL","SIRP","AAA","22.5583333",,30,"60 / 60","","50 / 55","30 / 40","20 / 35","35+",70.1,0.2388535,0.12101911,0.418367346,4.862559593349626,4.443616550635682,"sa3008438"
"Ethan Hankins","CLE","SP","","23.1833333",,21,"40 / 55","50 / 55","50 / 50","45 / 50","30 / 50","40+",46,0.24875622,0.12935323,0.56302521,4.695652173913044,4.133342103562925,"sa3008589"
"Wikelman Gonzalez","BOS","SP","AA","21.3444444",,10,"55 / 60","50 / 55","","55 / 60","25 / 50","45",111.1,0.35220126,0.14675052,0.412017167,3.9610780252732156,3.724307211536405,"sa3008687"
"Juan Daniel Encarnacion","BOS","SIRP","AA","22.3305555",,30,"40 / 50","45 / 55","","40 / 50","30 / 45","40",99.2,0.22100656,0.09190372,0.365771812,6.321070879276838,5.041923898743362,"sa3008697"
"Carlos Jimenez","PIT","MIRP","A+","21.0416666",,16,"45 / 50","","55 / 55","60 / 60","30 / 40","40+",13,0.33870968,0.24193548,0.75,2.07692311501362,5.411326357918845,"sa3008711"
"Samuel Valerio","KCR","SIRP","","21.8083333",,40,"60 / 60","","40 / 45","45 / 50","30 / 45","35+",35.1,0.33333333,0.18867925,0.472222222,5.3490573737748885,4.293982394405747,"sa3009220"
"Royber Salinas","OAK","SIRP","AAA","22.3027777",,9,"70 / 70","60 / 60","60 / 60","45 / 50","30 / 40","40+",71.2,0.30194805,0.10064935,0.405555555,5.400000622771579,4.011591906450606,"sa3009243"
"Joel Ibarra","LAD","MIRP","CPX","21.0527777",,36,"60 / 60","55 / 60","","40 / 45","20 / 40","40",61.1,0.27413127,0.18918919,0.358778625,2.641304566864724,5.55393563350773,"sa3009326"
"Misael Tamarez","HOU","MIRP","AAA","23.5361111",,37,"50 / 55","45 / 50","","50 / 55","30 / 40","35+",102.2,0.22687225,0.14096916,0.339285714,5.259740090773311,5.9976937891450595,"sa3009632"
"Angel Bastardo","BOS","SP","AA","21.1138888",,11,"45 / 50","50 / 50","50 / 55","45 / 60","30 / 45","45",119.1,0.2944664,0.10869565,0.447457627,4.67597785293229,3.982129482160262,"sa3009716"
"Travis Kuhn","SEA","SIRP","AA","25.1916666",,30,"55 / 60","55 / 60","","","30 / 40","35+",56,0.218107,0.10699588,0.461538461,3.857142733980202,4.861455267550376,"sa3009928"
"Richard Gallardo","CHC","SP","AAA","21.8972222",,43,"50 / 50","50 / 50","50 / 50","45 / 50","40 / 50","35+",76,0.22018349,0.06422018,0.495454545,4.500000112935119,3.9358034924838,"sa3009990"
"Luis Mey","CIN","SIRP","AA","22.0972222",,44,"70 / 70","40 / 45","","35 / 45","20 / 35","35+",16.2,0.23376623,0.20779221,0.634146341,5.399998970031935,5.583575425548009,"sa3010130"
"Nick Mikolajchak","CLE","SIRP","AAA","25.6888888",,46,"50 / 55","55 / 60","","50 / 50","40 / 40","35+",4.2,0.18181818,0.04545455,0.4,1.9285701148372958,3.8837556630620136,"sa3010303"
"Zach Vennaro","MIL","SIRP","","27.1555555",,32,"60 / 60","50 / 55","","","30 / 35","35+",44.1,0.2293578,0.16972477,0.73275862,5.6842094360251005,5.36963114696945,"sa3010326"
"Jacob Wallace","KCR","SIRP","AA","24.9611111",,36,"60 / 60","50 / 60","","50 / 55","30 / 40","35+",53,0.23715415,0.16205534,0.394366197,4.075471826446743,5.664272605325651,"sa3010374"
"Cody Laweryson","MIN","MIRP","AA","25.2194444",,32,"30 / 30","40 / 40","","40 / 45","70 / 70","35+",55.1,0.23320158,0.11067194,0.297468354,5.042167921546764,5.500862431319465,"sa3010633"
"Jonah Dipoto","KCR","SIRP","AAA","26.9055555",,38,"50 / 55","60 / 60","","","30 / 35","35+",53,0.26160338,0.13080169,0.469696969,3.7358498800774527,5.184293224287863,"sa3010776"
"Zack Hess","DET","SIRP","","26.4277777",,34,"60 / 60","55 / 60","","40 / 45","30 / 30","35+",10,0.25490196,0.1372549,0.428571428,7.2,5.147320212423802,"sa3010777"
"Andrew Schultz","PHI","SIRP","AAA","25.9972222",,24,"60 / 60","60 / 60","","","35 / 35","35+",42.1,0.24352332,0.17098446,0.4,5.314959592226363,5.294548218235622,"sa3010782"
"Connor Thomas","STL","SP","AAA","25.1666666",,11,"30 / 30","55 / 55","","40 / 45","70 / 70","40+",103.1,0.16075157,0.06680585,0.52247191,5.400000265798274,4.596021754319674,"sa3010784"
"Cayne Uekert","CHC","SIRP","AA","27.1694444",,40,"60 / 60","50 / 55","","","30 / 40","35+",39.2,0.27472527,0.13736264,0.445544554,5.218488501916353,4.780588505431191,"sa3010789"
"Justin Yeager","MIL","SIRP","AA","25.525",,33,"60 / 60","55 / 60","","","30 / 35","35+",7,0.27272727,0.15151515,0.411764705,3.8571429885163644,5.455127666423562,"sa3010825"
"Antoine Kelly","TEX","SIRP","AAA","23.65",,25,"70 / 70","60 / 60","","","30 / 30","40",58.2,0.30980392,0.09803922,0.453900709,2.454545246729691,3.6091318278708995,"sa3011135"
"T.J. Sikkema","KCR","MIRP","AA","25.0111111",,34,"35 / 35","55 / 55","","50 / 55","50 / 55","35+",73,0.20186335,0.13043478,0.48,5.794520685151097,5.537116318313882,"sa3011191"
"Colby White","TBR","SIRP","AA","25.0694444",,13,"70 / 70","50 / 55","","","40 / 40","40+",22,0.27586207,0.1954023,0.444444444,1.6363636363636365,5.142258048626545,"sa3011200"
"Caleb Freeman","CHW","SIRP","AA","25.4333333",,25,"55 / 60","50 / 55","55 / 60","","40 / 40","35+",35.1,0.22543353,0.1849711,0.329896907,3.5660390552786714,6.77163070381679,"sa3011339"
"Taylor Floyd","MIN","SIRP","AAA","25.6416666",,37,"40 / 45","60 / 60","","50 / 55","30 / 40","35+",62,0.27205882,0.09926471,0.429447852,5.08064420884115,4.0526070312060565,"sa3011367"
"J.J. Goss","TBR","SP","A+","22.5944444",,24,"40 / 40","50 / 55","40 / 45","","35 / 60","40",95,0.22058824,0.12009804,0.490272373,5.2105263157894735,4.825825239717961,"sa3011420"
"J.C.  Flowers","PIT","SIRP","AA","25.1944444",,37,"40 / 40","60 / 60","","50 / 50","50 / 50","35+",47,0.19246862,0.16317992,0.486842105,9.191489361702128,5.808774306926321,"sa3011493"
"Ryan Jensen","CHC","MIRP","AAA","25.6833333",,45,"60 / 60","40 / 40","40 / 40","40 / 45","35 / 40","35+",67,0.25,0.17987805,0.50276243,5.3731344621997845,5.744957398614329,"sa3011496"
"Adam Macko","TOR","MIRP","AAA","22.5805555",,7,"50 / 55","55 / 55","55 / 60","55 / 60","30 / 40","45",86,0.28494624,0.10752688,0.448113207,4.813953488372093,4.128882419369941,"sa3011555"
"Jared Johnson","ATL","SIRP","A+","22.3722222",,31,"60 / 65","45 / 55","","","30 / 40","35+",64.2,0.29020979,0.16083916,0.383116883,3.8969070249288587,4.399474951704061,"sa3011626"
"Conor Grammes","ARI","SIRP","AA","26.0277777",,38,"60 / 60","60 / 60","55 / 60","","30 / 30","35+",59,0.30483271,0.17100372,0.472868217,4.271186302599299,4.519711876195417,"sa3011651"
"Noah Song","PHI","SIRP","AA","26.1694444",,21,"55 / 60","50 / 55","50 / 55","40 / 45","40 / 50","35+",32.2,0.20394737,0.14473684,0.368421052,5.234693406349162,5.993791003430559,"sa3011695"
"Sem Robberse","TOR","SP","AAA","21.7972222",,6,"40 / 45","50 / 55","","50 / 55","35 / 60","45",130,0.23674912,0.10600707,0.430167597,4.292308196118657,4.399176460715887,"sa3011735"
"Ben Peoples","TBR","SP","AA","22.2444444",,32,"45 / 50","","60 / 60","","30 / 45","40",84.1,0.2630137,0.12328767,0.422727272,4.055336212962529,4.427326706305713,"sa3011784"
"Jean Pinto","BAL","MIRP","AAA","22.5555555",,36,"40 / 40","60 / 60","","50 / 55","30 / 40","35+",81.1,0.28774929,0.08547009,0.488038277,3.098360849496863,3.4770599580102695,"sa3011803"
"Matthew Thompson","CHW","SP","AA","22.9666666",,21,"45 / 45","45 / 50","55 / 55","40 / 45","40 / 50","35+",125.1,0.2390925,0.15008726,0.410714285,4.811170408012326,5.07544300885672,"sa3011866"
"Noah Denoyer","BAL","MIRP","AAA","25.45",,22,"40 / 40","45 / 50","60 / 60","","40 / 45","40",53.1,0.24901186,0.1541502,0.465277777,5.40000051498418,5.26673307687317,"sa3011889"
"R.J. Dabovich","SFG","SIRP","AAA","24.55",,36,"55 / 55","","70 / 70","","40 / 45","35+",7,0.17647059,0.20588235,0.523809523,11.571428177308077,7.007304462647491,"sa3014431"
"Cole Henry","WSN","MIRP","A+","24.0388888",,5,"55 / 55","55 / 60","","60 / 70","40 / 45","45",33.1,0.25,0.10810811,0.404494382,6.210000592231807,4.595170975331085,"sa3014446"
"Shane Drohan","BOS","SP","AAA","24.5611111",,8,"45 / 45","40 / 45","45 / 45","60 / 60","50 / 55","45",123,0.23369565,0.13043478,0.379821958,5.048780487804878,5.088566990451115,"sa3014447"
"Tanner Burns","CLE","SP","AAA","24.5861111",,43,"45 / 45","50 / 55","45 / 45","30 / 35","40 / 45","35+",86.2,0.23888889,0.11388889,0.381165919,3.011538815018735,4.3811030268706945,"sa3014451"
"Beck Way","KCR","SIRP","AAA","23.9805555",,26,"55 / 60","55 / 60","","40 / 45","30 / 40","40",79.2,0.20671835,0.1627907,0.434977578,6.665272817606628,6.12067043257038,"sa3014462"
"Jared Kelley","CHW","SIRP","A+","21.8222222",,18,"50 / 55","30 / 40","","60 / 70","30 / 50","40",65,0.24038462,0.17307692,0.422857142,7.476923076923077,5.4791389931853,"sa3014471"
"Carter Baumler","BAL","SP","A","21.4972222",,25,"50 / 55","35 / 50","50 / 55","30 / 40","30 / 45","40",17,0.29577465,0.12676056,0.435897435,3.176470588235294,4.258735410080237,"sa3014480"
"Christian Chamberlain","KCR","SIRP","AAA","24.025",,19,"60 / 60","45 / 55","60 / 60","","30 / 35","40",56.2,0.31835206,0.19475655,0.381355932,5.082352640026599,5.269516606094262,"sa3014486"
"Nick Frasso","LAD","SP","AAA","24.7805555",,17,"50 / 55","45 / 50","","50 / 60","40 / 50","40+",93,0.26817043,0.07769424,0.410569105,3.7741940902250275,4.254749382709644,"sa3014492"
"Ian Seymour","TBR","MIRP","AAA","24.6277777",,20,"45 / 45","50 / 55","","50 / 55","50 / 50","40+",42,0.29677419,0.10322581,0.384615384,1.4999996594021072,3.99296657890629,"sa3014512"
"Justin Lange","NYY","SP","A+","21.8833333",,38,"40 / 55","40 / 50","","40 / 50","20 / 40","35+",85.1,0.33248731,0.15989848,0.39673913,4.746094138972726,4.32823532253928,"sa3014517"
"Tekoah Roby","TEX","SP","A","21.8638888",92,5,"60 / 60","55 / 55","70 / 70","50 / 55","50 / 55","50",58.1,0.28870293,0.06276151,0.388157894,4.628571832150865,3.585111684773323,"sa3014519"
"Mick Abel","PHI","SP","AAA","21.9472222",26,2,"55 / 65","","55 / 70","45 / 55","40 / 50","55",116.1,0.27180527,0.13590264,0.369175627,4.022922877949229,4.436374304186259,"sa3014534"
"Dax Fulton","MIA","SP","AA","21.7861111",,5,"50 / 50","","60 / 60","45 / 50","45 / 55","45",35.2,0.24404762,0.13690476,0.510204081,6.056074186104057,4.933743060829154,"sa3014535"
"Ian Bedell","STL","SP","AAA","23.9",,14,"40 / 40","","55 / 60","40 / 50","35 / 60","40",96,0.27249357,0.0874036,0.392561983,2.4375,3.7220217696235833,"sa3014538"
"Marco Raya","MIN","SP","AAA","20.9777777",,7,"55 / 60","50 / 55","55 / 60","35 / 40","35 / 55","45+",62.2,0.25291829,0.08560311,0.425925925,4.021276269362732,3.968420799420257,"sa3014550"
"Chih-Jung Liu","BOS","SIRP","AA","24.3111111",,31,"40 / 60","50 / 60","","","30 / 40","40",114.1,0.28431373,0.11960784,0.413793103,5.352769917425035,3.900650676609206,"sa3014675"
"Luis Perales","BOS","SIRP","AA","20.2916666",,24,"60 / 70","","45 / 55","30 / 40","30 / 40","40",89.2,0.29262087,0.12722646,0.330275229,3.914498585356938,4.143642481700323,"sa3014677"
"Po-Yu Chen","PIT","SP","AA","21.825",,26,"30 / 35","40 / 45","45 / 45","","35 / 60","40",119.2,0.24505929,0.08498024,0.409230769,4.43732628249708,4.124471076811295,"sa3014699"
"Tink Hence","STL","SP","AA","20.9805555",81,3,"60 / 70","","55 / 60","30 / 55","30 / 45","50",99.1,0.24586288,0.09219858,0.422222222,4.2583894082449785,4.084335778047331,"sa3014709"
"C.J. Van Eyk","TOR","SP","AA","24.8722222",,15,"50 / 50","50 / 55","45 / 50","50 / 55","30 / 45","40+",34.1,0.23076923,0.08391608,0.467391304,3.669902207546134,3.8806653012279533,"sa3014713"
"Edwin Nunez","STL","SIRP","AA","21.7333333",,31,"55 / 60","30 / 45","","50 / 60","20 / 30","35+",63.2,0.23381295,0.10791367,0.412429378,3.3926705975030007,4.424255926433677,"sa3014813"
"Vin Timpanelli","CIN","SIRP","","24.825",,40,"50 / 55","60 / 60","","","30 / 40","35+",55.1,0.24489796,0.12653061,0.478873239,3.9036146820950037,4.462770465416821,"sa3014814"
"Evan Reifert","TBR","SIRP","AA","24.2083333",,29,"55 / 55","70 / 70","","","30 / 30","40",12,0.38983051,0.28813559,0.571428571,5.249999895691873,5.866347005770036,"sa3014860"
"Dugan Darnell","COL","SIRP","AAA","26.0916666",,37,"50 / 50","","30 / 30","","40 / 40","35+",55,0.27731092,0.09663866,0.402777777,3.5999999882958154,4.430093700763711,"sa3014876"
"Ben Leeper","CHC","SIRP","AA","26.1222222",,52,"65 / 70","55 / 60","","","30 / 35","35+",2,0.375,0,0.2,0,3.4770407348871233,"sa3014907"
"Kyle Brnovich","BAL","SP","AA","25.775",,23,"40 / 40","","55 / 60","45 / 50","55 / 60","40",26,0.31481481,0.06481481,0.492307692,4.5,2.965029126921526,"sa3014923"
"Brandon Young","BAL","SP","AAA","24.9444444",,33,"45 / 45","45 / 50","55 / 55","50 / 55","30 / 50","35+",40,0.24691358,0.03703704,0.392857142,4.5,3.5505121752507534,"sa3014926"
"Max Bain","CHC","SIRP","","27.8388888",,47,"55 / 55","50 / 55","","","30 / 40","35+",30.2,0.24827586,0.14482759,0.432098765,7.043477564965689,5.12133135301404,"sa3014932"
"Taylor Dollard","SEA","SP","AAA","24.45",,15,"40 / 45","55 / 60","45 / 45","45 / 50","35 / 60","40",9,0.24390244,0.09756098,0.407407407,7.999999841054284,4.795975750947805,"sa3014982"
"Adam Seminaris","MIL","MIRP","","24.7777777",,31,"35 / 40","55 / 55","45 / 45","50 / 50","45 / 60","35+",62,0.23104693,0.09025271,0.47027027,5.9516127201322515,4.243621765424303,"sa3015010"
"Coleman Crow","NYM","SP","AA","22.5805555",,18,"40 / 40","50 / 55","55 / 55","30 / 40","50 / 60","40",28,0.30188679,0.06603774,0.484375,2.5714285714285716,3.2826899127236437,"sa3015142"
"Franklin Sanchez","MIA","SIRP","A+","22.8805555",,19,"55 / 60","60 / 60","","","30 / 35","40",34,0.22099448,0.24861878,0.552941176,7.411764705882353,6.669255281502711,"sa3015157"
"Emiliano Teodo","TEX","SIRP","AA","22.4583333",,29,"70 / 70","","55 / 60","","20 / 30","40",61.2,0.31343284,0.12313433,0.462068965,4.524323951158352,3.9245416918349614,"sa3015158"
"Victor Lizarraga","SDP","SP","AA","19.6638888",,23,"30 / 40","40 / 50","40 / 50","40 / 50","25 / 55","40",94.2,0.19211823,0.08374384,0.455882352,4.0880286082983535,4.275757246010766,"sa3015220"
"Wilmer Flores","DET","SP","AAA","22.4416666",102,3,"50 / 55","","60 / 60","","40 / 45","50",89,0.24,0.088,0.497959183,4.651686091086626,3.7115341462311444,"sa3015223"
"Dahian  Santos","TOR","SP","AA","20.425",,12,"40 / 55","55 / 60","","30 / 45","20 / 45","40+",48.1,0.27184466,0.13106796,0.3125,3.5379314067899936,5.02763269301587,"sa3015282"
"Josh Stephan","TEX","MIRP","AA","21.7444444",,26,"40 / 40","60 / 60","","45 / 55","55 / 60","40",66.2,0.3083004,0.0513834,0.486842105,2.2950002845287676,3.3052245424844573,"sa3015286"
"Joey Stock","BOS","SIRP","","25.8916666",,43,"55 / 60","40 / 45","50 / 55","","30 / 35","35+",35,0.29714286,0.17142857,0.488095238,8.999999547856218,4.5642697247408455,"sa3015309"
"Aidan Curry","TEX","SP","A+","21.0666666",,18,"50 / 60","50 / 60","","40 / 50","30 / 45","40+",88.1,0.29131653,0.1092437,0.341346153,2.750943495226572,3.7746277548775824,"sa3015334"
"Juan Mendez","MIN","SIRP","A+","24.7805555",,36,"45 / 55","40 / 50","","40 / 45","30 / 40","35+",46,0.32352941,0.15196078,0.333333333,4.891304347826087,4.305789749842623,"sa3015336"
"Adrian Rodriguez","TEX","SIRP","A+","22.1972222",,43,"60 / 60","55 / 60","","","20 / 30","35+",33.2,0.21568627,0.20915033,0.37037037,5.079207153440094,6.11339832014874,"sa3015385"
"Jean Cabrera","PHI","SP","AA","21.775",,28,"50 / 60","40 / 45","","30 / 50","30 / 45","35+",81.1,0.24022346,0.06145251,0.475206611,4.315574040370631,3.684572331208757,"sa3015433"
"Yoniel Curet","TBR","SIRP","AA","20.7388888",,34,"55 / 60","","55 / 60","30 / 40","30 / 40","40",104,0.33333333,0.16898148,0.436548223,2.942307746269295,4.22575936066956,"sa3015446"
"Juan Nunez","BAL","SP","A+","22.6444444",,20,"50 / 50","60 / 60","","40 / 50","30 / 50","40",104.2,0.27901786,0.12946429,0.407114624,3.9554138205260347,4.422498910662145,"sa3015464"
"Yordanny Monegro","BOS","SP","A+","20.7916666",,25,"40 / 50","","50 / 55","40 / 50","30 / 50","40",65.2,0.34572491,0.09665428,0.489361702,2.055837404215283,3.0393468300054556,"sa3015476"
"Alimber Santa","HOU","SIRP","AA","20.2388888",,35,"55 / 60","40 / 50","45 / 55","30 / 40","30 / 40","35+",87.1,0.28813559,0.17917676,0.411214953,5.977099584745426,4.484920380049812,"sa3015478"
"Christian Avendano","SFG","SP","CPX","19.9027777",,48,"45 / 55","40 / 55","","","20 / 50","35+",30,0.32592593,0.14814815,0.484848484,5.1,4.748144826044639,"sa3015777"
"Winston Santos","TEX","SP","AA","21.2888888",,27,"50 / 50","40 / 50","","50 / 55","35 / 55","40",98.2,0.19909502,0.05882353,0.454838709,6.293919567821561,4.692645307494063,"sa3015952"
"Luis Valdez","TEX","SP","A+","20.0305555",,42,"30 / 40","","50 / 50","55 / 60","25 / 60","35+",30.1,0.27007299,0.13138686,0.454545454,4.153846589166682,5.056027193101941,"sa3015974"
"Alexander Alberto","TBR","SP","A","21.7416666",,47,"30 / 55","40 / 45","45 / 50","","30 / 40","35+",28,0.26446281,0.19008264,0.683333333,5.785714285714286,5.0281750295843395,"sa3015986"
"Randel Clemente","STL","SIRP","A","21.7",,32,"55 / 60","45 / 55","","","30 / 40","35+",18.2,0.28235294,0.18823529,0.571428571,4.339284975309887,4.81693933967297,"sa3016003"
"Gerelmi Maldonado","SFG","SIRP","A","19.6055555",,43,"50 / 60","","40 / 55","","20 / 40","35+",65,0.28222997,0.13937282,0.470967741,4.707692307692308,4.66936467725497,"sa3016018"
"Maximo Martinez","LAD","SP","CPX","19.1055555",,32,"50 / 55","40 / 50","50 / 55","30 / 40","25 / 55","40",26.2,0.23333333,0.14166667,0.420289855,4.724999436736174,6.229324077397959,"sa3016026"
"Jordy Vargas","COL","SP","A","19.7305555",,4,"50 / 60","","55 / 60","30 / 55","25 / 55","45+",64,0.26136364,0.09090909,0.347560975,4.21875,4.448104086727835,"sa3016052"
"Ricardo Yan","ARI","SP","A+","20.7083333",,22,"35 / 50","50 / 60","","45 / 55","30 / 50","40",103.2,0.31944444,0.10416667,0.513274336,3.646302138990846,3.9409994596863043,"sa3016056"
"Victor Juarez","COL","SP","A+","20.1111111",,17,"30 / 40","","50 / 50","50 / 60","35 / 60","40",91.2,0.22541966,0.08393285,0.423913043,6.381818890027842,4.6774861332931845,"sa3016226"
"Jaydenn  Estanista","PHI","SIRP","A+","21.8222222",,12,"55 / 70","","45 / 50","","30 / 40","40+",25.1,0.234375,0.21875,0.308823529,8.171053656911054,6.239533024844114,"sa3016230"
"Jedixson Paez","BOS","SP","A+","19.5333333",,35,"30 / 35","50 / 55","","55 / 60","25 / 60","35+",84.1,0.21597633,0.03550296,0.493723849,3.308300594785221,3.4570251254554876,"sa3016264"
"Keythel Key","LAA","SP","AA","19.8027777",,23,"45 / 55","","50 / 60","30 / 50","20 / 50","35+",52.1,0.21367521,0.16666667,0.534351145,3.95541338804726,6.480724967001982,"sa3016282"
"Luis Serna","NYY","SP","A","19.025",,23,"30 / 40","45 / 50","","50 / 60","25 / 60","40",19.1,0.27058824,0.09411765,0.458333333,4.189655861304688,4.275126964385074,"sa3016528"
"Yondrei Rojas","TOR","SP","A","20.6861111",,26,"45 / 55","40 / 50","","40 / 55","30 / 50","40",53,0.19008264,0.09090909,0.4,5.603773761364272,4.854872858257516,"sa3016783"
"Andrew Moore","CIN","SIRP","AA","23.9666666",,16,"55 / 60","45 / 50","60 / 70","","30 / 35","40+",18.2,0.37179487,0.14102564,0.514285714,4.339284975309887,3.3745830725289925,"sa3016795"
"Peyton Alford","SEA","SIRP","AA","25.9555555",,26,"60 / 60","","50 / 50","20 / 20","40 / 40","35+",48.2,0.36868687,0.10606061,0.37,2.7739723128256273,3.114956378164659,"sa3016843"
"Andre Granillo","STL","SIRP","AAA","23.2138888",,20,"55 / 55","60 / 60","","","50 / 50","40",70,0.30463576,0.12913907,0.266666666,4.628571420689019,4.547819940374672,"sa3016913"
"Jimmy  Joyce","SEA","MIRP","AA","24.5444444",,18,"45 / 50","45 / 50","","55 / 60","30 / 40","40",70,0.28919861,0.06968641,0.593023255,2.5714286414944416,3.564402857691886,"sa3016914"
"Patrick Monteverde","MIA","SP","AAA","25.8472222",,15,"40 / 40","","50 / 50","50 / 55","55 / 60","40",122.2,0.23586745,0.10136452,0.371951219,4.182065109012824,4.665587005098763,"sa3016940"
"Chase Lee","TEX","SIRP","AAA","24.9611111",,36,"40 / 40","60 / 60","","","50 / 55","35+",70.2,0.30769231,0.09294872,0.508474576,4.075472174780669,3.746942862040281,"sa3016946"
"Kohl Simas","CHW","SP","A+","23.6027777",,15,"45 / 50","50 / 55","50 / 55","40 / 45","30 / 50","40",82.2,0.265625,0.109375,0.36,6.423387887202588,4.545671127279357,"sa3016949"
"Kevin Kopps","SDP","SIRP","AAA","26.4083333",,38,"30 / 30","60 / 60","","","55 / 55","35+",70.2,0.24924012,0.10942249,0.581632653,3.566037486701553,4.328174347191758,"sa3017005"
"Michael Arias","CHC","SP","AAA","21.7055555",,18,"60 / 60","40 / 45","","45 / 55","30 / 50","40+",81.1,0.3125,0.14488636,0.427027027,4.094262551120855,3.7435480756446746,"sa3017036"
"Austin Smith","ATL","SIRP","A+","24.1027777",,30,"60 / 60","","45 / 50","","30 / 40","35+",0.2,0,0.33333333,0.5,13.49993200634393,10.448654646361394,"sa3017071"
"Hayden Juenger","TOR","SIRP","AAA","22.9722222",,17,"55 / 60","55 / 60","","","30 / 45","40",77.2,0.25484765,0.11357341,0.298165137,6.489271096765747,5.094969652547973,"sa3017103"
"Griff McGarry","PHI","MIRP","AAA","24.1416666",114,3,"55 / 60","55 / 60","","60 / 60","30 / 35","50",61.1,0.29893238,0.19217082,0.408759124,6.603261019298651,4.8315343451441155,"sa3017130"
"Austin Vernon","TBR","MIRP","AA","24.475",,33,"60 / 60","50 / 55","45 / 50","55 / 60","30 / 40","40",82.1,0.28647215,0.14588859,0.396135265,6.121457868040625,4.692430688264466,"sa3017138"
"Andrew Baker","PHI","SIRP","AA","23.3472222",,31,"60 / 60","","60 / 60","","30 / 35","35+",43,0.29596413,0.23318386,0.434343434,9.209302325581396,5.573639824778535,"sa3017196"
"Nick Dombkowski","PIT","MIRP","AA","24.9722222",,36,"35 / 35","55 / 55","","55 / 60","55 / 55","35+",89,0.16445623,0.07161804,0.332142857,4.146067415730337,5.164829466316138,"sa3017201"
"Andrew Hoffmann","KCR","SP","AAA","23.4916666",,21,"40 / 40","55 / 60","","45 / 50","45 / 55","40",125.1,0.23707665,0.10516934,0.355555555,5.529255543536554,5.018271813527865,"sa3017202"
"Luis Rodriguez","NYM","SP","A","20.6555555",,15,"50 / 60","","55 / 60","30 / 45","30 / 50","40",10.2,0.21276596,0.14893617,0.379310344,4.218752514572451,5.759549815943375,"sa3017275"
"Logan Workman","TBR","SP","AAA","24.6472222",,26,"55 / 55","","45 / 50","50 / 55","30 / 50","40",72.1,0.26143791,0.08169935,0.404145077,3.608295196493406,4.388525491871189,"sa3017313"
